Time,Time Code,Country Name,Country Code,CPIA economic management cluster average ,CPIA financial sector rating ,CPIA macroeconomic management rating ,Automated teller machines ,Borrowers from commercial banks ,Depth of credit information index ,Domestic credit provided by financial sector %GDP ,Domestic credit to private sector %GDP ,Market capitalization of listed companies %GDP ,Private credit bureau coverage ,Public credit registry coverage ,Informal payments to public officials ,Number of visits or required meetings with tax officials ,CPIA policies for social inclusion/equity cluster average ,CPIA property rights and rule-based governance rating ,CPIA gender equality rating ,New business density ,"Labor force participation rate, total ","Labor force, total ","Total employment, total ",Unemployment with advanced education ,Unemployment with intermediate education ,"Unemployment, total ","Unemployment, youth total ","Literacy rate, adult total ","Literacy rate, youth total ","Government expenditure on education, total %GDP ",Labor force with advanced education ,Labor force with basic education ,Labor force with intermediate education ,"Primary completion rate, total ","School enrollment, primary ","School enrollment, secondary ","School enrollment, secondary ","School enrollment, tertiary ","School enrollment, tertiary ",Individuals using the Internet ,Research and development expenditure %GDP ,Researchers in R&D ,Technicians in R&D ,Age dependency ratio ,International migrant stock ,Population ages 0-14 ,"Population ages 0-14, total ",Population ages 15-64 ,"Population ages 15-64, total ",Population ages 65 and above ,"Population ages 65 and above, total ",Population density ,Population growth ,"Population, total ",Rural population ,Rural population ,Urban population ,Urban population ,Poverty headcount ratio at $1.90 a day ,"Agriculture, value added %GDP ","Agriculture, value added annual_growth ","Agriculture, value added ",Consumer price index ,GDP growth ,GDP per capita ,"GDP per capita, PPP ",GDP per person employed ,Gross capital formation %GDP ,Gross capital formation annual_growth ,"Gross fixed capital formation, private sector %GDP ","Industry, value added %GDP ","Industry, value added annual_growth ","Industry, value added ","Inflation, consumer prices ","Manufacturing, value added %GDP ","Manufacturing, value added annual_growth ","Manufacturing, value added ",Tax revenue %GDP ,Export value index ,Export volume index ,Exports of goods and services %GDP ,Exports of goods and services annual_growth ,"Foreign direct investment, net inflows %GDP ","Foreign direct investment, net outflows %GDP ",Fuel exports ,High-technology exports ,ICT goods imports ,Imports of goods and services %GDP ,"Personal remittances, paid ","Personal transfers, receipts ","Taxes on income, profits and capital gains "
2010-01-01,YR2010,Thailand,THA,0,0.0,0.0,81.8864321179247,230.67492631372,0,133.419007760379,115.747504344316,81.4211847532293,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.66505494616132,72.3730010986328,39303549.0,39059712.0,1.93739998340607,1.01779997348785,0.620000004768372,2.63700008392334,96.430908203125,96.5975723266602,3.5084400177002,86.4397964477539,63.3545989990234,65.9262008666992,0.0,96.7844390869141,82.41259765625,1.07174003124237,50.3651885986328,1.27754998207092,22.4,0.0,0.0,0.0,39.0854632315128,4.83435770370382,19.1967204655675,12901887.0,71.8982398854626,48321950.0,8.90503964896982,5984971.0,131.552404627219,0.487642631189843,67208808.0,37733713.0,56.144,29475095.0,43.856,0.1,10.5251675332811,-0.457372880654006,35901873715.9034,100.0,7.5135906579751,5075.30217639529,13486.5624149548,23205.802734375,25.3566498099444,30.9568171922429,17.8768042748477,40.0126904222563,10.4697220817776,136485291472.178,3.247588424,31.0716791428987,11.3701865587616,105987054096.959,14.9326392645699,280.3053109,186.1535283,66.486136250317,14.2202617102756,4.32320619991865,2.38381987099914,4.83652062395281,24.0166045290998,14.1820575093,60.7643157465139,3026910000.0,3157730000.0,42.3100455518172
2010-01-01,YR2010,Turkey,TUR,0,0.0,0.0,52.2114649825134,767.071800448552,0,68.0463578297549,44.6547847121107,39.1815581029145,42.2,18.3,0.0,0.0,0.0,0.0,0.0,1.05491657477247,47.6990013122559,25218278.0,22529856.0,14.1305999755859,21.3197994232178,10.6599998474121,19.7399997711182,92.6605987548828,98.2245864868164,0.0,69.463996887207,24.0030994415283,32.801399230957,98.9515609741211,101.275337219238,84.2633819580078,0.915899991989136,56.3638191223145,0.813629984855652,39.82,0.84251,889.78833,143.15769,51.7763426762062,1.89050772436436,26.9018805364764,19457300.0,65.8864209248579,47653615.0,7.2116985386657,5215999.0,93.9762145446513,1.37505586908402,72326914.0,21101377.0,29.175,51225537.0,70.825,0.8,9.02606666693115,7.66995467947433,69672368245.9409,100.0,8.48737218680751,10672.4001621088,17959.2591065745,57653.58203125,26.9727641161234,24.7949755917159,0.0,24.6017613073969,11.8591178344181,189901430662.763,8.566444206,15.101259667752,9.59714692640412,116566890471.121,19.405369613572,410.0220673,263.380792,20.4488078160037,1.66672152411587,1.17877693366898,0.191993341652647,3.90451500301222,1.93439889550886,4.4706592393,25.4504090984324,190000000.0,1055000000.0,28.4773754470136
2010-01-01,YR2010,Ukraine,UKR,0,0.0,0.0,76.5736899529963,0.0,0,94.1738540021161,78.6461855078512,28.5982629703543,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.97500269792082,54.9860000610352,21659434.0,19904967.0,0.0,0.0,8.10000038146973,17.3519992828369,0.0,0.0,0.0,0.0,0.0,0.0,96.1106414794922,98.7782592773438,95.5202102661133,0.976040005683899,80.1485977172852,1.2566100358963,23.3,0.83295,1332.19791,285.94777,42.5259354710095,10.5564758567156,14.1264155893123,6479886.0,70.1626692108387,32184108.0,15.710915199849,7206707.0,79.180245805427,-0.397285236005943,45870700.0,14405235.0,31.404,31465465.0,68.596,0.0,7.4475654702014,-1.30000000368352,10129668834.1146,100.0,4.20000001799505,2965.14236549771,7824.49845171438,18062.0859375,20.8733807324065,14.3999998472609,0.0,25.8983680858594,9.58846508526472,35225187761.4799,9.378589479,13.2209689941872,14.4999999638928,17982257170.2203,15.5705214083343,353.2544176,172.7554377,47.0534008557034,4.50000005637872,4.7429235481486,0.508774313334186,6.92532168573125,4.33627219137202,3.1937289917,51.0866765615474,703000000.0,2489000000.0,23.7827249586159
2010-01-01,YR2010,United Arab Emirates,ARE,0,0.0,0.0,52.4545022098448,0.0,0,93.0288542852955,74.4259775014001,45.3749155362868,17.7,8.4,0.0,0.0,0.0,0.0,0.0,16.4146017834119,82.2389984130859,5891852.0,5667108.0,0.0,0.0,3.6949999332428,10.5109996795654,0.0,0.0,0.0,0.0,0.0,0.0,84.4862670898438,97.8810577392578,0.0,0.0,16.9670791625977,2.79444003105164,68.0,0.0,0.0,0.0,16.4518493122235,87.8402339265255,13.3771281794831,1106380.0,85.8724018472958,7102235.0,0.750469973221078,62069.0,98.9316267942584,7.58709832289201,8270684.0,1316114.0,15.913,6954570.0,84.087,0.0,0.763452742040359,0.0,2212389380.53097,100.0,1.60280996068229,35037.8926731322,57232.6180757649,83929.2890625,27.0818534095565,-9.29430351612372,14.788244049297,52.5496032864644,0.0,152282096664.398,0.878936756,7.96837943178444,0.0,23091354663.0361,0.0,429.4148188,115.8741528,77.7379999323463,0.439959320064617,3.03559489222365,0.695337488395518,0.0,0.0,0.0,63.571041979095,0.0,0.0,0.0
2010-01-01,YR2010,United Kingdom,GBR,0,0.0,0.0,121.960716075914,49.6249551925215,0,206.241230485031,187.945726191976,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.77580280604488,61.8339996337891,32010415.0,29516735.0,3.65240001678467,7.58500003814697,7.78999996185303,19.8799991607666,0.0,0.0,5.77046012878418,81.6244964599609,46.907901763916,69.6619033813477,0.0,104.747596740723,103.05078125,1.00373995304108,59.1829299926758,1.33854997158051,85.0,1.67911,4091.17544,945.36451,51.7917176074227,12.1252950809708,17.5222131989744,10998056.0,65.879746996703,41350322.0,16.5980398043226,10417986.0,259.440189310958,0.783888646646516,62766365.0,11736055.0,18.698,51030310.0,81.302,0.2,0.659355127013052,-0.261451530703795,16096001937.4283,100.0,1.69454713975598,38893.0184937365,36366.9831782522,76311.578125,15.6795117594598,14.0926850529952,0.0,17.9941223272445,4.64045045232857,439267726867.794,3.285714286,8.9318978629349,4.54816145420145,218043114274.39,25.3876092885712,146.0938165,83.96305626,28.2140951479134,5.93026727911688,2.73370795528774,2.22874185809053,12.4376307747747,21.0135204824492,9.4919713375,30.8198676226061,9565109384.90186,3255438474.51483,49.4942569429035
2010-01-01,YR2010,United States,USA,0,0.0,0.0,0.0,0.0,0,231.430252064869,187.211747955687,115.497340483115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.5849990844727,157015059.0,141895097.0,5.25629997253418,11.0254001617432,9.63000011444092,18.2870006561279,0.0,0.0,5.42001008987427,72.4441986083984,29.2975006103516,53.44580078125,0.0,99.6271820068359,93.0338592529297,1.01159000396729,0.0,0.0,71.69,2.73395,3868.56644,0.0,49.5758853584682,14.2584836388032,20.1724550936851,62401154.0,66.8556966165306,206810356.0,12.9718482897843,40126911.0,33.8170129938278,0.83326258638082,309338421.0,59479592.0,19.228,249858829.0,80.772,1.0,1.13841175560191,1.38825399121372,170356170000.0,100.0,2.53192061616315,48375.4069462972,49374.1788851797,107880.953125,18.3945975146835,9.54963322700326,14.0386780013221,19.784601024353,2.69389415480441,2960641296000.0,1.640043442,12.0814508554051,5.4130094906839,1807913249000.0,8.61080571907729,163.5075545,132.7980686,12.3783009403936,11.8945059379687,1.73307640307258,2.33773926496882,7.17732035353597,19.9680138524787,14.2246207602,15.8041513536285,50776000000.0,0.0,91.3208071379291
2010-01-01,YR2010,Vietnam,VNM,4.16666666666667,3.0,4.0,17.2317835868127,0.0,0,124.66088284145,114.723470081953,25.976878705486,0.0,26.4,0.0,0.0,4.0,3.5,4.5,0.0,76.9209976196289,51939895.0,50568490.0,2.65450000762939,2.08859992027283,2.64000010490417,7.44000005722046,0.0,0.0,5.13721990585327,86.7081985473633,75.3990020751953,68.3244018554688,0.0,104.95970916748,0.0,0.0,22.6607608795166,1.00226998329163,30.65,0.0,0.0,0.0,43.3253093742945,0.0698931135375467,23.6783409066084,20948823.0,69.7713477379279,61728464.0,6.55031135546372,5795225.0,285.330770471184,1.03058822083925,88472512.0,61561828.0,69.583,26910684.0,30.417,4.2,18.3784805832532,0.485990401816252,21306494107.9331,100.0,6.42323821717494,1310.37027294129,4408.16861192198,7712.36083984375,35.6938087743787,10.406471200406,0.0,32.1318937375917,-9.92318115502388,37251066620.8483,8.861600361,12.9463516091181,-21.8387588657443,15008931942.4075,22.3238830898478,498.7686667,270.7773892,72.0023560728659,8.44999521858398,6.90061180038446,0.776318827543252,11.052798419449,8.61200419923673,8.4037252942,80.2150125033135,0.0,0.0,36.3145122282863
2010-01-01,YR2010,"Hong Kong SAR, China",HKG,0,0.0,0.0,46.8811213955723,0.0,0,195.35808745212,185.58191267173,1185.85700816469,72.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4999900290298,59.1129989624023,3656647.0,3499093.0,2.98000001907349,3.75999999046326,4.30999994277954,12.173999786377,0.0,0.0,3.51003003120422,70.2600021362305,38.1599998474121,61.7400016784668,0.0,0.0,87.3218383789063,0.995480000972748,59.0679817199707,0.994719982147217,72.0,0.74792,2942.98906,308.71215,33.1701363097073,39.7500847206791,11.935040904763,838341.0,75.0919152578972,5274606.0,12.9730438373398,911253.0,6689.71428571429,0.734446396338105,7024200.0,0.0,0.0,7024200.0,100.0,0.0,0.0533684018528068,3.84615384615385,122020285.228852,100.0,6.76768259890679,32549.998231121,48107.7086333279,96559.6171875,23.8904664218175,11.1307378961183,18.1180094712025,6.83582798711052,8.61303176828213,15629279719.9197,2.25,1.71195474719816,3.34624205737488,3914173917.52047,0.0,197.6939433,182.6420636,205.322597352297,17.5608323494687,36.1747620158536,43.0509871939029,3.29404137207177,16.1001086612277,42.7613727252,199.447963556362,482936786.176408,0.0,0.0
2010-01-01,YR2010,Kazakhstan,KAZ,0,0.0,0.0,61.3397649312638,0.0,0,45.4087063614057,39.29591691193,18.0163510640156,29.9,0.0,0.0,0.0,0.0,0.0,0.0,1.5106022795906,70.3300018310547,8719779.0,8216653.0,4.98000001907349,6.42000007629395,5.76999998092651,5.21700000762939,99.7816314697266,99.8973617553711,0.0,0.0,0.0,0.0,106.804801940918,108.030700683594,97.4352874755859,1.00557005405426,45.7403297424316,1.26986002922058,31.6,0.15352,369.20721,27.83462,44.6369762429112,20.4444845273853,24.0382631208193,3923495.0,69.1386157282016,11284716.0,6.82312115097918,1113661.0,6.04580953439271,1.41327147745347,16321872.0,7046642.0,43.173,9275230.0,56.827,0.1,4.51052752955614,-11.6000000024975,6677716399.17207,100.0,7.30000000016202,9070.48825285747,20096.5597617591,39732.97265625,25.3735490201768,1.99999816927901,0.0,40.6024221199984,7.80438764511389,60110809270.13,7.115813597,11.3213182158369,13.6000000030384,16760911404.4315,15.7123804636498,680.5428837,224.7474101,44.2441794984735,3.09999969624567,5.03630628288047,2.56058545124234,72.7781400124178,34.158595720769,4.9671400441,29.8940863973107,3005774880.43767,220947554.42352,51.3465554743966
2010-01-01,YR2010,Morocco,MAR,0,0.0,0.0,19.6124866078433,0.0,0,101.509147136902,66.8629474262201,74.1842131125227,9.9,0.0,0.0,0.0,0.0,0.0,0.0,1.31778911308983,49.8530006408691,11552940.0,10506402.0,0.0,0.0,9.0600004196167,17.5939998626709,0.0,0.0,0.0,0.0,0.0,0.0,85.3339233398438,109.561859130859,63.1913299560547,0.870880007743835,14.4712696075439,0.902869999408722,52.0,0.7142,725.05884,52.8533,52.9907595573084,0.220847067431313,28.496543883133,9235627.0,65.3634247515068,21184050.0,6.14003136536016,1989962.0,72.618505489581,1.30357443538642,32409639.0,13606215.0,41.982,18803424.0,58.018,0.0,12.9435245416913,1.10647380404568,12065532481.1101,100.0,3.8157179167666,2834.20471989688,6443.25361319481,20170.509765625,34.0744101633394,-1.74027407661245,0.0,25.6573849385183,10.2403827343723,23916979518.1295,0.987355331,15.590907237097,8.41871702578769,14533336501.4494,22.8192333812509,239.1153895,132.2467106,32.2330186178348,17.851230220228,1.33090448180717,0.622182290122069,1.07277837806053,7.69204600849278,5.8663028331,43.0146159179429,62034092.0040387,6422541530.26634,35.0012715745019
2010-01-01,YR2010,Czech Republic,CZE,0,0.0,0.0,41.6580145507617,0.0,0,62.720418406325,46.6862790425351,0.0,73.2,4.9,0.0,0.0,0.0,0.0,0.0,3.03089608221319,58.3489990234375,5241295.0,4859802.0,2.94849991798401,8.1609001159668,7.28000020980835,18.3560009002686,0.0,0.0,4.06445980072021,68.6052017211914,18.581600189209,55.4263000488281,106.460510253906,103.809310913086,94.6606979370117,1.00592005252838,63.9482192993164,1.39628005027771,68.82,1.3411,2781.85443,1520.05703,42.2076541488824,3.78604264341224,14.2418020923122,1491745.0,70.3197027871111,7365574.0,15.4384951205766,1617091.0,135.608622475401,0.29136167418042,10474410.0,2801381.0,26.745,7673029.0,73.255,0.0,1.51950907314237,-16.1081773975561,3152644875.83941,100.0,2.27342005165725,19808.0710912518,28352.9493964403,60616.14453125,27.1226943639109,4.23434729814134,0.0,33.2590024792654,5.98032987269906,69005065909.1802,1.408717924,21.1999150023824,11.2675701880335,43985129527.5745,13.4495606773967,457.0775355,249.3765586,66.0295210253014,14.6643398354009,4.90068409072939,2.53008610136721,3.65203723175905,15.303136087885,17.7869555812,62.9375560257456,1496982252.67054,0.0,32.5366743349083
2010-01-01,YR2010,Hungary,HUN,0,0.0,0.0,56.6949396108468,0.0,0,80.2793124703141,60.7706423885252,21.1639562702405,11.4,0.0,0.0,0.0,0.0,0.0,0.0,6.44990588636049,50.5009994506836,4299649.0,3819375.0,4.29559993743896,10.6106004714966,11.1700000762939,26.4680004119873,0.0,0.0,4.76894998550415,72.7078018188477,22.261100769043,56.7897987365723,97.0976486206055,100.851593017578,97.0752410888672,0.987030029296875,63.7223892211914,1.36286997795105,65.0,1.14469,2131.08159,595.82812,44.8268266169081,4.35978033343808,14.8603220841593,1486036.0,69.0479802253058,6904814.0,16.0916976905349,1609173.0,110.460874848117,-0.226013875689698,10000023.0,3108907.0,31.089,6891116.0,68.911,0.0,2.9858915460977,-22.1378970651691,3909208000.54501,100.0,0.682378151407548,13092.2337567695,22404.2391969471,58751.37890625,20.6607597783167,4.62485860443719,0.0,25.3259634788377,4.91980425317253,33157419659.9247,4.881345076,18.2206944535712,10.5415313423643,23855013966.0886,22.8482300143337,338.6812867,227.7904328,81.8294403528221,11.3035258748634,-15.9892195450549,-18.921874675635,2.64586339649072,24.0674512056541,21.2000707521,76.5232575142796,1133316403.774,239153697.827068,33.18510454173
2010-01-01,YR2010,Portugal,PRT,0,0.0,0.0,194.601059918523,391.277920698095,0,205.940302988812,155.328901249561,34.4085250390996,16.3,67.1,0.0,0.0,0.0,0.0,0.0,4.00879879363301,61.0480003356934,5489308.0,4898098.0,7.63579988479614,13.3435001373291,10.7700004577637,22.7339992523193,0.0,0.0,5.4028902053833,84.2142028808594,54.4742012023926,69.9829025268555,0.0,111.091506958008,106.213760375977,1.02810001373291,65.2093124389648,1.18162000179291,53.3,1.53198,3922.91341,378.29019,50.7144793721397,7.20677134659702,14.9559706283729,1581310.0,66.3506291258027,7015318.0,18.6934002458244,1976472.0,115.439458456163,0.0459100367184907,10573100.0,4169291.0,39.433,6403809.0,60.567,0.2,1.92485223071316,0.601544067288629,4586989146.63643,100.0,1.89869117560959,22538.6540773482,27238.4606724422,58359.62890625,21.0806967330128,3.39271703517035,0.0,19.9077160153983,1.79391015793922,47440772772.0061,1.402572899,11.5723479997856,7.13095184402874,27577303768.6375,19.6983215877533,203.289828,125.9445844,29.8732519100281,9.52120435445136,3.54832691005148,-1.54289258938647,6.10333499020744,3.5109419573758,5.6967608631,37.4315974942496,505821567.274114,0.0,38.0299659006071
2010-01-01,YR2010,Romania,ROU,0,0.0,0.0,59.2413103625411,235.416886354637,0,48.0007995861211,39.0684646143912,8.52100833195657,33.3,13.0,0.0,0.0,0.0,0.0,0.0,3.44837996161359,54.9659996032715,9372962.0,8720541.0,4.86119985580444,7.7133002281189,6.96000003814697,21.8330001831055,0.0,0.0,3.45848989486694,80.6931991577148,29.5499992370605,55.6649017333984,94.6677474975586,97.5745315551758,97.2044219970703,0.992030024528503,65.3162612915039,1.3730800151825,39.93,0.45196,974.44001,154.63939,45.9129519595462,0.76842822234455,15.7781470148232,3194581.0,68.5340126564388,13875993.0,15.6878403287381,3176297.0,88.0107411432297,-0.593959183588628,20246871.0,9348183.0,46.171,10898688.0,53.829,4.5,5.45285471660529,-6.74995397044226,9087636489.50565,100.0,-2.81159947950906,8231.31277057833,17553.2832966444,40977.1015625,27.0770840040142,1.17398079175146,19.9283172480073,37.480040066198,-4.26866592441571,62463608043.0473,6.094215787,22.881896290478,1.55609462298736,38134585732.7166,16.5718477371189,476.1734184,258.3979328,32.562018112867,15.0656386551383,1.92833907185757,0.141366494540515,5.19564988654791,10.9467792219552,9.3013538257,38.7518114283071,88241416.5507676,0.0,32.7498279563032
2010-01-01,YR2010,South Africa,ZAF,0,0.0,0.0,56.1828222316146,0.0,0,185.47473036704,148.981395739603,246.472621394479,54.9,0.0,0.0,0.0,0.0,0.0,0.0,6.35879575612964,52.3619995117188,18791368.0,14151843.0,7.61070013046265,30.0813999176025,24.6900005340576,51.189998626709,92.8773193359375,98.6441268920898,5.72173976898193,81.306396484375,36.7705993652344,61.4664001464844,0.0,97.8872375488281,92.000732421875,1.05962002277374,0.0,0.0,24.0,0.7365,362.63022,104.79355,54.1157479120145,3.76412049577547,30.4300679448075,15697248.0,64.8862957581016,33471377.0,4.68363629709086,2416038.0,42.5233601793766,1.19711267449026,51584663.0,19489717.0,37.782,32094946.0,62.218,16.5,2.38736568452494,-0.300341362342877,8959738876.29401,100.0,3.03977706276746,7275.38211193642,11887.8050343927,43332.29296875,19.5129708501576,1.12359974352205,16.4929286959863,27.3813389371501,4.70681224238747,102761654215.946,4.257415985,13.0530551585003,5.90713686771464,48987872497.3369,25.0415043967041,304.6636245,122.6211365,28.6152369279857,7.71800818348316,0.984090081073193,-0.0429773617639258,10.6025982203657,4.62578411506306,9.2478865921,27.3737558260384,1352799185.48405,0.0,55.2125770887986
2010-01-01,YR2010,"Egypt, Arab Rep.",EGY,0,0.0,0.0,8.44031962217621,76.193081458976,0,69.4220342404393,33.0722952214189,38.5022043504061,10.3,2.9,0.0,0.0,0.0,0.0,0.0,0.0,49.3059997558594,28162941.0,24826068.0,33.0413017272949,33.3847999572754,11.8500003814697,28.7549991607666,72.0478515625,87.5096435546875,0.0,61.7391014099121,5.14820003509521,28.0524005889893,100.545532226563,103.581916809082,69.1484680175781,0.972880005836487,30.2144508361816,0.916239976882935,21.6,0.43223,496.7285,253.01985,58.3814204700113,0.360446632326273,32.0885557008958,26988916.0,63.1387189881495,53104465.0,4.77272531095463,4014225.0,84.4920448038576,1.97227751619681,84107606.0,47925355.0,56.981,36182251.0,43.019,3.0,13.3407591579645,3.47448069653787,29201364197.0829,100.0,5.14510637007493,2602.47954869567,9857.46828190066,33396.203125,19.5010774075916,7.77974464563343,10.5037543510691,35.7845184816841,4.04944091528891,78328132936.6519,11.26518827,16.102270843693,5.06365922085561,35245990856.977,14.1300762473065,501.0968749,211.2694585,21.3492458146859,-2.75165857721828,2.91728670976297,0.537031841538207,29.8310941608899,0.876451031858656,3.7480198893,26.5871042599039,304800000.0,12453100000.0,44.9386633508022
2009-01-01,YR2009,Algeria,DZA,0,0.0,0.0,5.30142519140297,34.5745222347473,0,-8.95341854553151,16.26580537318,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.430149228414526,42.1220016479492,10861377.0,9758014.0,0.0,0.0,10.1599998474121,21.5179996490479,0.0,0.0,0.0,0.0,0.0,0.0,91.834342956543,112.254661560059,92.9189834594727,1.01048994064331,29.7629299163818,1.43201005458832,11.23,0.0,0.0,0.0,48.4922321783413,0.0,27.2946103509413,9680241.0,67.3435899865109,23883916.0,5.36179966254776,1901603.0,14.890693358637,1.72071735074783,35465760.0,11765411.0,33.174,23700349.0,66.826,0.0,9.34336655134035,21.1094643194473,13010981570.2709,96.234309623431,1.63224383752232,4386.03889558891,12647.5403044562,45966.9921875,46.8764601314452,9.56669704062799,0.0,47.898896697703,0.169946272480018,79281885881.2922,5.734333414,0.0,0.0,0.0,35.1429026181677,205.044983,162.0039037,35.3716506431356,-10.1154548155617,2.00197501323763,0.156272533803027,97.7015445495895,0.625863297717341,3.7192378735,35.9526777107593,45702405.8364337,73073379.1602241,63.7059268917437
2009-01-01,YR2009,Argentina,ARG,0,0.0,0.0,36.871142186049,292.915735717835,0,25.6637910223591,12.4162075416805,13.7381863641294,100.0,34.3,0.0,0.0,0.0,0.0,0.0,0.562848984429049,61.2360000610352,18474862.0,16876760.0,4.62610006332397,11.8434000015259,8.64999961853027,21.1700000762939,0.0,0.0,5.53105020523071,80.5497970581055,35.8675994873047,55.9533996582031,104.985946655273,118.21312713623,98.8311767578125,1.11741995811462,70.53369140625,1.50938999652863,34.0,0.58608,1032.76969,225.74281,57.2013885399755,0.0,26.0530036625287,10629471.0,63.612669664537,25953592.0,10.3343266729342,4216344.0,14.9083041922907,1.02737729041769,40799407.0,3798017.0,9.309,37001390.0,90.691,2.6,5.27362346890139,-26.1014564806975,21654928123.2901,0.0,-5.91852507634947,9428.50254117176,17168.3789365496,41504.48828125,16.0531123592112,-23.0715438214624,0.0,25.2842047993735,-6.43334090641412,98344013165.2887,6.282774315,15.5837772738051,-7.25982438527079,60521522730.452,12.3830415594157,211.3515053,121.9611558,19.5609850560818,-9.3471064312958,1.20643922647566,0.213692689034262,10.3415097360004,8.68693306584071,9.6630450244,14.4961418494061,766571548.308179,529292000.0,19.2028038278255
2009-01-01,YR2009,Australia,AUS,0,0.0,0.0,154.299595737515,0.0,0,151.012279128051,122.813066334741,136.209373074826,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.63047835615491,65.5289993286133,11494997.0,10855772.0,3.30999994277954,6.03999996185303,5.55999994277954,11.460000038147,0.0,0.0,5.08932018280029,82.5899963378906,58.25,75.1399993896484,0.0,105.449256896973,0.0,0.0,0.0,0.0,74.25,0.0,0.0,0.0,47.8792309218863,0.0,19.1310609852137,4149852.0,67.6227469106272,14668523.0,13.2461921041592,2873324.0,2.82359449643987,2.0610451296841,21691700.0,3240089.0,14.937,18451611.0,85.063,0.0,2.2950770164873,17.0808610657265,25377290529.2338,97.1644120707596,1.92272729288334,51689.9135558502,41266.8663842235,82159.390625,27.3250777635258,-0.711059921780191,0.0,26.9274784590663,0.764119283075388,281348940357.933,1.82011224,8.45242239144498,-5.12582037693468,91212191081.0066,22.0932653687271,241.6315821,114.1681191,23.0385074489272,2.40505530365174,3.09604626568588,1.23739715219326,31.9820388517411,11.9257581380856,10.2634720649,22.8264756791295,3224401181.6775,0.0,72.4341726618705
2009-01-01,YR2009,Austria,AUT,0,0.0,0.0,112.335817206808,0.0,0,135.092198754899,97.7395746664,28.5067383749192,39.2,1.4,0.0,0.0,0.0,0.0,0.0,0.579541956518776,59.976001739502,4256778.0,4031220.0,3.25819993019104,4.16450023651123,5.30000019073486,10.6319999694824,0.0,0.0,5.73024988174438,76.4013977050781,32.1157989501953,62.9488983154297,0.0,100.237617492676,99.6846084594727,0.955030024051666,68.1360015869141,0.0,73.45,2.6153,4145.70019,1998.3108,48.0121931921639,0.0,14.9323455879173,1245854.0,67.5619991211509,5636916.0,17.5056552909318,1460553.0,101.035663251714,0.261953189906348,8343323.0,3530644.0,42.317,4812679.0,57.683,0.5,1.14681776764538,-6.60709219858157,5232165302.99137,98.2187670258861,-3.76458048308088,46123.4906889046,42656.8541604126,87598.4609375,22.7753209387926,-10.3567216393542,0.0,25.7928458296062,-11.3688722735009,96540397770.8884,0.506312509,16.3619956421939,-14.7263136159836,59728774930.7503,25.2251652368968,202.8159385,120.1657459,45.2074165608437,-14.3681116814132,3.57176483919622,3.88774259041081,3.45645657671354,11.6361692774664,5.9724540379,41.8548144134358,2906772817.55977,508216831.034425,45.5206182034083
2009-01-01,YR2009,Belgium,BEL,0,0.0,0.0,87.374877638271,567.956661396366,0,116.053593500336,58.2904291545614,53.6099644975029,0.0,56.5,0.0,0.0,0.0,0.0,0.0,2.7265811481751,53.382999420166,4788134.0,4409356.0,4.60449981689453,8.9601001739502,7.90999984741211,21.9020004272461,0.0,0.0,6.41535997390747,76.7645034790039,22.6858005523682,55.4300003051758,0.0,102.126991271973,156.637145996094,1.15047001838684,65.2671890258789,1.24890995025635,70.0,1.98413,3521.65539,1472.61172,51.9472594308966,0.0,16.923047174615,1827096.0,65.8123125625559,7105422.0,17.2646402628291,1863976.0,356.555250990753,0.804599572619861,10796493.0,258792.0,2.39700000000001,10537701.0,97.603,0.0,0.649461797098524,-8.86349913293594,3418911673.00295,97.8576042489055,-2.25317463494594,43591.2718827821,40355.5731175835,98279.5625,21.664419316299,-9.5748452374274,0.0,20.5085654010495,-5.7367791453358,95825873558.021,-0.054975261,12.8020124943697,-10.580142005801,59837905254.4255,23.6206032953047,196.9733781,118.5089974,69.3097762464767,-9.42882431919737,17.8572856225879,5.106068020407,7.45838329577928,10.4261156156707,3.8654268806,67.0469816168365,4479408130.54449,137413900.407747,57.2477489615727
