Time,Time Code,Country Name,Country Code,"Adolescent fertility rate (births per 1,000 women ages 15-19) [SP.ADO.TFRT]","Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Government expenditure on education, total (% of GDP) [SE.XPD.TOTL.GD.ZS]",Individuals using the Internet (% of population) [IT.NET.USER.ZS],Labor force with advanced education (% of total working-age population with advanced education) [SL.TLF.ADVN.ZS],"Labor force with advanced education, female (% of female working-age population with advanced education) [SL.TLF.ADVN.FE.ZS]","Labor force with advanced education, male (% of male working-age population with advanced education) [SL.TLF.ADVN.MA.ZS]",Labor force with basic education (% of total working-age population with basic education) [SL.TLF.BASC.ZS],"Labor force with basic education, female (% of female working-age population with basic education) [SL.TLF.BASC.FE.ZS]","Labor force with basic education, male (% of male working-age population with basic education) [SL.TLF.BASC.MA.ZS]",Labor force with intermediate education (% of total working-age population with intermediate education) [SL.TLF.INTM.ZS],"Labor force with intermediate education, female (% of female working-age population with intermediate education) [SL.TLF.INTM.FE.ZS]","Labor force with intermediate education, male (% of male working-age population with intermediate education) [SL.TLF.INTM.MA.ZS]","Life expectancy at birth, female (years) [SP.DYN.LE00.FE.IN]","Life expectancy at birth, male (years) [SP.DYN.LE00.MA.IN]",Lifetime risk of maternal death (%) [SH.MMR.RISK.ZS],"Literacy rate, adult female (% of females ages 15 and above) [SE.ADT.LITR.FE.ZS]","Literacy rate, adult male (% of males ages 15 and above) [SE.ADT.LITR.MA.ZS]","Literacy rate, adult total (% of people ages 15 and above) [SE.ADT.LITR.ZS]","Literacy rate, youth female (% of females ages 15-24) [SE.ADT.1524.LT.FE.ZS]","Literacy rate, youth male (% of males ages 15-24) [SE.ADT.1524.LT.MA.ZS]","Literacy rate, youth total (% of people ages 15-24) [SE.ADT.1524.LT.ZS]","Prevalence of HIV, total (% of population ages 15-49) [SH.DYN.AIDS.ZS]","Primary completion rate, female (% of relevant age group) [SE.PRM.CMPT.FE.ZS]","Primary completion rate, male (% of relevant age group) [SE.PRM.CMPT.MA.ZS]","Primary completion rate, total (% of relevant age group) [SE.PRM.CMPT.ZS]",Research and development expenditure (% of GDP) [GB.XPD.RSDV.GD.ZS],Researchers in R&D (per million people) [SP.POP.SCIE.RD.P6],"School enrollment, primary (% gross) [SE.PRM.ENRR]","School enrollment, primary, female (% gross) [SE.PRM.ENRR.FE]","School enrollment, primary, male (% gross) [SE.PRM.ENRR.MA]","School enrollment, secondary (% gross) [SE.SEC.ENRR]","School enrollment, secondary (gross), gender parity index (GPI) [SE.ENR.SECO.FM.ZS]","School enrollment, secondary, female (% gross) [SE.SEC.ENRR.FE]","School enrollment, secondary, male (% gross) [SE.SEC.ENRR.MA]","School enrollment, tertiary (% gross) [SE.TER.ENRR]","School enrollment, tertiary (gross), gender parity index (GPI) [SE.ENR.TERT.FM.ZS]","School enrollment, tertiary, female (% gross) [SE.TER.ENRR.FE]","School enrollment, tertiary, male (% gross) [SE.TER.ENRR.MA]",Technicians in R&D (per million people) [SP.POP.TECH.RD.P6],CPIA social protection rating (1=low to 6=high) [IQ.CPA.PROT.XQ]
2014,YR2014,Nigeria,NGA,113.162,5.653,..,21,..,..,..,..,..,..,..,..,..,53.304,51.815,4.58328512020479,..,..,..,..,..,..,2.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4
2014,YR2014,New Zealand,NZL,21.7662,1.92,6.35525989532471,85.5,..,..,..,..,..,..,..,..,..,83.3,79.6,0.0224600767009712,..,..,..,..,..,..,0.1,..,..,..,..,..,97.6199798583984,97.7872772216797,97.4617919921875,115.383018493652,1.0644199848175,119.088912963867,111.881767272949,77.9803695678711,1.43798005580902,92.618896484375,64.4089202880859,..,..
2014,YR2014,Norway,NOR,5.8602,1.75,7.68073987960815,96.3,84.6489028930664,85.8924026489258,85.2297973632813,46.013801574707,53.3059997558594,49.7816009521484,66.4736022949219,76.1211013793945,71.6950988769531,84.2,80.1,0.00886312186387961,..,..,..,..,..,..,0.1,98.9138717651367,97.6413192749023,98.2627716064453,1.71551,5679.32603,99.8314666748047,99.7868576049805,99.8742218017578,112.770469665527,0.966799974441528,110.811447143555,114.616928100586,77.5466918945313,1.4483300447464,92.2077484130859,63.6648292541504,..,..
2014,YR2014,Pakistan,PAK,39.2576,3.617,2.46592998504639,12,29.2614994049072,82.6093978881836,61.6152992248535,14.7526998519897,75.5636978149414,52.021598815918,10.4174995422363,70.3393020629883,46.5116004943848,67.128,65.217,0.727696048656367,44.2834205627441,69.0668106079102,56.9771499633789,65.5477905273438,79.765983581543,72.7954025268555,0.1,66.7302627563477,79.6763763427734,73.4714736938477,..,..,93.2463836669922,85.5129013061523,100.400787353516,41.5108795166016,0.790589988231659,36.4956398010254,46.1627082824707,10.3381996154785,1.06085002422333,10.651909828186,10.0409202575684,..,3.5
2014,YR2014,Peru,PER,50.2702,2.456,3.6912100315094,40.2,79.0990982055664,91.1201019287109,84.9434967041016,48.8818016052246,64.5300979614258,56.1105003356934,61.209400177002,81.1488037109375,71.2494964599609,77.2,71.9,0.181445018440015,90.4491806030273,96.9489822387695,93.7079467773438,98.7896575927734,99.1570587158203,98.9775314331055,0.4,96.6542282104492,95.1870193481445,95.9040679931641,0.10787,..,101.420631408691,101.427001953125,101.414512634277,95.6203994750977,0.997560024261475,95.5008392333984,95.7339630126953,..,..,..,..,..,..
2014,YR2014,Poland,POL,13.6822,1.32,4.91240978240967,66.6,78.0100021362305,83.4113006591797,80.2562026977539,12.1660003662109,27.7870998382568,19.0953006744385,50.4318008422852,70.2398986816406,60.6857986450195,81.7,73.7,0.00464138659178217,..,..,..,..,..,..,..,96.0404434204102,95.9994201660156,96.019401550293,0.94001,2035.78335,99.3365631103516,99.4436492919922,99.2349395751953,106.148811340332,0.96586000919342,104.258697509766,107.944427490234,68.3130264282227,1.53641998767853,83.1999435424805,54.1517295837402,432.50676,..
2014,YR2014,Qatar,QAT,10.7296,1.95,3.60535001754761,91.49,..,..,..,..,..,..,..,..,..,79.584,77.084,0.0301297307096439,97.5582733154297,97.793701171875,97.7466888427734,99.6468276977539,98.3807830810547,98.7127227783203,0.1,96.1769866943359,87.5160903930664,91.6399765014648,..,..,99.3470077514648,100.776351928711,98.013542175293,83.8008117675781,1.38416004180908,100.525001525879,72.6252670288086,13.4770202636719,6.35792016983032,39.2325897216797,6.17067003250122,..,..
2014,YR2014,Philippines,PHL,58.567,2.992,..,49.6,56.8899993896484,71.9300003051758,63.4900016784668,47.4799995422363,80.5,64.6999969482422,61.7200012207031,88.3000030517578,74.6999969482422,72.349,65.557,0.365501939962105,..,..,..,..,..,..,0.1,..,..,..,..,..,..,..,..,..,..,..,..,35.641960144043,1.28064000606537,40.132438659668,31.3378791809082,..,..
2014,YR2014,Russian Federation,RUS,24.4732,1.75,..,70.52,65.5798034667969,76.511100769043,70.6492004394531,21.2493991851807,34.2449989318848,27.8558006286621,70.2818984985352,84.4307022094727,76.9373016357422,76.47,65.29,0.0446097444182564,..,..,..,..,..,..,0.9,100.884437561035,99.9343872070313,100.397827148438,1.08797,3101.62973,98.6529312133789,99.0110778808594,98.3115615844727,100.532867431641,0.979730010032654,99.4783020019531,101.535972595215,78.7470321655273,1.2048100233078,86.2659912109375,71.6013107299805,500.89439,..
2014,YR2014,Saudi Arabia,SAU,9.352,2.635,..,64.713657369019,57.4599990844727,94.9800033569336,80.129997253418,13.1899995803833,73.2699966430664,47.9099998474121,13.6899995803833,76.6100006103516,51.939998626709,75.914,72.953,0.0345098291145478,..,..,..,..,..,..,..,117.297180175781,124.094116210938,120.743659973145,..,..,118.197776794434,116.392616271973,119.953910827637,116.64714050293,0.773029983043671,101.536331176758,131.348388671875,57.9625816345215,0.990100026130676,57.6675796508789,58.2439384460449,..,..
2014,YR2014,Singapore,SGP,3.8166,1.25,..,79.0292358633435,..,..,..,..,..,..,..,..,..,84.8,80.3,0.0124350548220607,94.9113235473633,98.6089477539063,96.7166595458984,99.9038925170898,99.8971633911133,99.9004669189453,0.2,..,..,..,2.19754,6658.49893,..,..,..,..,..,..,..,..,..,..,..,452.24391,..
2014,YR2014,Spain,ESP,8.838,1.32,4.27990007400513,76.19,81.2201995849609,81.8998031616211,81.5490036010742,41.7443008422852,60.3602981567383,51.1157989501953,64.8318023681641,73.1744995117188,68.984001159668,86.2,80.4,0.00682763766918679,97.4873504638672,98.7312698364258,98.0937194824219,99.6868133544922,99.7573089599609,99.7227630615234,0.4,97.7809829711914,97.4172592163086,97.5939331054688,1.23277,2642.37217,104.198707580566,104.792671203613,103.638343811035,129.848007202148,1.00401997566223,130.115753173828,129.594314575195,88.8806076049805,1.19132995605469,96.8147201538086,81.26611328125,1176.08098,..
2014,YR2014,Sweden,SWE,5.3434,1.88,7.68125009536743,92.52,81.943000793457,85.0675964355469,83.2822036743164,41.2895011901855,52.8107986450195,47.2271003723145,74.1292037963867,80.2087020874023,77.518798828125,84.2,80.4,0.00781508362747835,..,..,..,..,..,..,..,100.896469116211,101.148933410645,101.026321411133,3.14335,6868.11332,120.860816955566,124.227752685547,117.668678283691,132.945983886719,1.13506996631622,141.636734008789,124.782539367676,62.1830215454102,1.53724002838135,75.740592956543,49.2704696655273,..,..
2014,YR2014,Switzerland,CHE,3.2974,1.54,5.05122995376587,87.4,79.6044998168945,81.7871017456055,80.8832015991211,41.8740997314453,63.228199005127,50.744701385498,62.6352005004883,72.3513031005859,67.1416015625,85.4,81.1,0.00807617040012794,..,..,..,..,..,..,..,96.1338729858398,94.5512924194336,95.320556640625,..,..,103.238479614258,103.279342651367,103.199836730957,99.747932434082,0.970019996166229,98.1913223266602,101.225791931152,57.0043182373047,1.01651000976563,57.4793281555176,56.5457382202148,..,..
2014,YR2014,Thailand,THA,51.6782,1.512,..,34.89,84.0317993164063,87.9533996582031,85.6912002563477,61.594898223877,79.174201965332,70.7619018554688,63.2676010131836,80.3416976928711,72.3134994506836,78.747,71.166,0.029483959999906,..,..,..,..,..,..,1.2,..,..,..,0.48465,973.99847,102.03101348877,102.796081542969,101.306022644043,120.294700622559,1.05382001399994,123.522590637207,117.214401245117,50.1729393005371,1.35126996040344,57.7628707885742,42.7471313476563,193.27886,..
2014,YR2014,Turkey,TUR,29.085,2.09,4.37116003036499,51.04,71.1140975952148,84.9604034423828,79.0404968261719,26.5238990783691,69.7403030395508,49.3456001281738,34.9956016540527,75.4324035644531,58.5139007568359,78.506,71.958,0.0357960238029315,92.4018173217773,98.4967880249023,95.4396286010742,98.9509201049805,99.7469787597656,99.3584823608398,..,90.8980026245117,92.2048187255859,91.564453125,1.00561,1156.51291,106.506332397461,106.252700805664,106.749946594238,103.01725769043,0.97298002243042,101.581428527832,104.402252197266,87.0186920166016,0.867250025272369,80.7612609863281,93.1231689453125,207.46874,..
2014,YR2014,Ukraine,UKR,26.3078,1.498,5.87493991851807,46.2359754571651,68.3499984741211,80.0199966430664,73.129997253418,17.8700008392334,24.7999992370605,21.1800003051758,48.3699989318848,67.6699981689453,58.6599998474121,76.37,66.25,0.0374664562965204,..,..,..,..,..,..,0.9,104.376029968262,102.537536621094,103.429656982422,0.64908,1026.40749,99.8774795532227,100.918678283691,98.8964385986328,96.7860336303711,0.978250026702881,95.6958465576172,97.8234481811523,83.4220199584961,1.15243995189667,89.4793090820313,77.6434783935547,191.29161,..
2014,YR2014,United Arab Emirates,ARE,27.9242,1.783,..,90.4,..,..,..,..,..,..,..,..,..,78.448,76.264,0.0127094368304477,..,..,..,..,..,..,..,102.991226196289,98.6777877807617,100.742210388184,0.69384,..,104.894058227539,106.315841674805,103.569267272949,..,..,..,..,28.2606601715088,2.24795007705688,44.3069305419922,19.7099704742432,..,..
2014,YR2014,United Kingdom,GBR,15.6456,1.81,5.69341993331909,91.61,80.5154037475586,87.1171035766602,83.6852035522461,47.7951011657715,67.5149993896484,56.9580993652344,69.3300018310547,78.7880020141602,74.293098449707,83.2,79.5,0.0174444551171539,..,..,..,..,..,..,..,..,..,..,1.6813,4299.36273,107.557891845703,107.458488464355,107.652778625488,127.304107666016,1.04024994373322,129.876327514648,124.85066986084,57.2700004577637,1.32334005832672,65.4251327514648,49.4393997192383,1248.42557,..
2014,YR2014,United States,USA,24.267,1.8625,4.98948001861572,73,70.3853988647461,78.9281997680664,74.3520965576172,28.5981006622314,52.6837005615234,40.8452987670898,50.627799987793,64.991096496582,57.7075004577637,81.3,76.5,0.0263129283690434,..,..,..,..,..,..,..,..,..,..,2.75493,4231.98928,98.5680313110352,98.4844131469727,98.6479797363281,95.8849105834961,1.01013004779816,96.3789596557617,95.4122695922852,..,..,..,..,..,..
2014,YR2014,Vietnam,VNM,32.5498,1.96,..,41,87.806396484375,87.7646026611328,87.7848968505859,76.6641006469727,82.8607025146484,79.6910018920898,70.2474975585938,80.2236022949219,75.7282028198242,80.555,71.067,0.115190481595912,..,..,..,..,..,..,0.4,108.133041381836,104.159248352051,106.088829040527,..,..,109.207382202148,108.472473144531,109.892593383789,..,..,..,..,30.4325103759766,1.04938995838165,31.1818695068359,29.7143306732178,..,3.5
2014,YR2014,"Hong Kong SAR, China",HKG,2.8946,1.235,3.57255005836487,79.8662704309064,71.2799987792969,78.4499969482422,74.8899993896484,39.060001373291,58.5,47.9799995422363,63.560001373291,72.6999969482422,67.6500015258789,86.9,81.2,..,..,..,..,..,..,..,..,100.221397399902,102.441452026367,101.361869812012,0.74015,3297.55528,108.3017578125,107.102767944336,109.431716918945,100.599281311035,0.970499992370605,99.0421981811523,102.052658081055,68.7328262329102,1.11426997184753,72.4672470092773,65.0355224609375,274.66943,..
2014,YR2014,Kazakhstan,KAZ,30.2514,2.74,..,66,..,..,..,..,..,..,..,..,..,75.94,67.12,0.0353457842337509,..,..,..,..,..,..,0.2,114.08975982666,114.041038513184,114.064811706543,0.16712,..,111.524147033691,111.573951721191,111.476867675781,105.756378173828,1.025750041008,107.134460449219,104.445098876953,48.204460144043,1.26321005821228,53.8647994995117,42.6412086486816,..,..
2014,YR2014,Morocco,MAR,32.8428,2.555,..,56.8,..,..,..,..,..,..,..,..,..,76.425,74.141,0.327363391299408,..,..,..,..,..,..,0.1,95.207763671875,96.8296813964844,96.0390090942383,..,1032.5418,109.675666809082,107.050109863281,112.174896240234,..,..,..,..,25.2579402923584,0.966660022735596,24.8235092163086,25.6795501708984,41.68484,..
2014,YR2014,Czech Republic,CZE,10.6262,1.53,3.99462008476257,74.2317116367383,71.1738967895508,80.4380035400391,75.7738037109375,16.6900005340576,28.0998001098633,20.7712993621826,54.9631996154785,71.1410980224609,63.2417984008789,82,75.8,0.00670618845987528,..,..,..,..,..,..,0.1,98.2600326538086,97.9584274291992,98.1052322387695,1.97458,3418.46171,98.6323928833008,98.6486968994141,98.6169281005859,104.646461486816,1.00475001335144,104.900909423828,104.4052734375,65.592529296875,1.40170001983643,76.8841400146484,54.8505096435547,1882.42708,..
2014,YR2014,Hungary,HUN,20.0602,1.44,4.63194990158081,75.6531974544103,70.0454025268555,75.8958969116211,72.597297668457,18.862699508667,31.5186996459961,24.0303993225098,55.2633018493652,70.9164962768555,63.3153991699219,79.4,72.3,0.0225885039070891,..,..,..,..,..,..,0.1,96.3802108764648,96.4975280761719,96.4405899047852,1.3614,2650.57829,101.828407287598,101.453506469727,102.182777404785,104.155250549316,1.00581002235413,104.465370178223,103.861488342285,51.9984703063965,1.29475998878479,58.8583602905273,45.4588088989258,690.93204,..
2014,YR2014,Portugal,PRT,10.9298,1.23,5.12325000762939,64.59,81.685302734375,81.9161987304688,81.7743988037109,46.206298828125,60.1637992858887,53.3925018310547,73.5860977172852,76.3616027832031,74.931396484375,84.4,78,0.0126003114892119,..,..,..,..,..,..,0.6,..,..,..,1.29032,3667.96452,107.605903625488,105.258682250977,109.843971252441,115.545562744141,0.976140022277832,114.134918212891,116.92520904541,65.1497421264648,1.15744996070862,69.9148483276367,60.4040985107422,710.28508,..
2014,YR2014,Romania,ROU,35.0364,1.52,3.12850999832153,54.08,78.8088989257813,81.7270965576172,80.2286987304688,28.6895999908447,46.5178985595703,36.36669921875,54.8274002075195,71.7873992919922,63.7869987487793,78.7,71.4,0.042715493091866,..,..,..,..,..,..,0.1,..,..,..,0.38258,921.50473,..,..,..,92.6769409179688,0.989459991455078,92.1733474731445,93.1549682617188,47.5348587036133,1.23512995243073,52.7003211975098,42.6677513122559,229.49839,..
2014,YR2014,South Africa,ZAF,47.712,2.51,6.04693984985352,49,80.5710983276367,88.1285018920898,84.1700973510742,38.5875015258789,52.1603012084961,45.2519989013672,60.0421981811523,75.1865997314453,67.3947982788086,64.555,57.526,0.341525550747502,93.0730590820313,95.2868499755859,94.1399002075195,99.0843734741211,98.6817169189453,98.8822784423828,18.7,..,..,..,..,..,98.4859008789063,96.3091735839844,100.633087158203,101.79606628418,1.09453999996185,106.423812866211,97.2313385009766,19.7839794158936,1.41211998462677,23.1997699737549,16.4289894104004,..,..
2014,YR2014,"Egypt, Arab Rep.",EGY,52.8032,3.336,..,33.8946039115275,61.9299011230469,84.9163970947266,75.0615005493164,5.93680000305176,45.0587005615234,27.801399230957,28.4578990936279,79.9094009399414,56.9878997802734,73.354,68.972,0.129079366936436,..,..,..,..,..,..,0.1,..,..,..,0.64558,681.61169,101.127746582031,100.972778320313,101.273658752441,83.1927795410156,0.99465000629425,82.963737487793,83.4102172851563,30.7674102783203,0.894649982452393,29.0233993530273,32.4412117004395,354.93851,..
2013,YR2013,Algeria,DZA,11.2724,2.924,..,22.5,..,..,..,..,..,..,..,..,..,76.644,74.239,0.440503983224096,..,..,..,..,..,..,0.1,105.700691223145,106.117179870605,105.91316986084,..,..,119.36506652832,116.094947814941,122.507438659668,..,..,..,..,33.8728713989258,1.50637996196747,40.8421096801758,27.112829208374,..,..
2013,YR2013,Argentina,ARG,63.7388,2.335,5.43661022186279,59.9,77.8285980224609,89.9970016479492,82.6486968994141,33.4845008850098,66.1175994873047,49.7816009521484,54.3053016662598,79.1389999389648,66.2397003173828,79.899,72.237,0.133253945475813,..,..,..,..,..,..,0.4,100.329307556152,101.418090820313,100.882888793945,0.62017,1193.85376,110.559577941895,109.979957580566,111.11979675293,106.324806213379,1.07588005065918,110.277900695801,102.500297546387,79.9875106811523,1.60880994796753,99.0023498535156,61.5377616882324,318.78504,..
2013,YR2013,Australia,AUS,14.4212,1.851,5.25978994369507,83.453497167,78.25,88.0299987792969,82.5800018310547,44.4300003051758,60.5400009155273,52.1399993896484,69.3300018310547,81.3600006103516,76.1399993896484,84.3,80.1,0.0121481650323419,..,..,..,..,..,..,0.1,..,..,..,2.20207,..,106.560188293457,106.391128540039,106.720390319824,..,..,..,..,..,..,..,..,..,..
2013,YR2013,Austria,AUT,8.15,1.44,5.54711008071899,80.6188,78.1363983154297,75.9328002929688,76.9093017578125,30.9699001312256,46.6277008056641,36.8368988037109,63.5035018920898,70.8649978637695,67.2738037109375,83.8,78.6,0.00540160991134318,..,..,..,..,..,..,0.1,96.9111785888672,97.9411010742188,97.4384078979492,2.96325,4763.25922,101.036033630371,100.489936828613,101.556190490723,99.026496887207,0.966050028800964,97.2740020751953,100.692237854004,78.6630783081055,..,..,..,2393.04712,..
2013,YR2013,Belgium,BEL,5.7988,1.75,6.6396598815918,82.1702,74.7885971069336,76.9505996704102,75.8061981201172,23.1061000823975,39.5290985107422,31.127799987793,54.5620994567871,67.8592987060547,61.3639984130859,83.2,78.1,0.0130185329462328,..,..,..,..,..,..,..,..,..,..,2.43512,4156.24432,103.82592010498,103.894409179688,103.76042175293,160.9248046875,1.13604998588562,171.397064208984,150.870407104492,72.1181564331055,1.29505002498627,81.5409469604492,62.9636001586914,..,..
2013,YR2013,Bangladesh,BGD,87.1072,2.199,1.96616005897522,6.63,54.6890983581543,91.027702331543,80.0941009521484,42.263599395752,86.1464996337891,63.4323997497559,31.6410007476807,75.0683975219727,55.809700012207,73.104,69.968,0.498856506941174,..,..,..,..,..,..,0.1,96.707763671875,85.8173217773438,91.1505966186523,..,..,120.229568481445,122.892997741699,117.673446655273,58.2127685546875,1.08273994922638,60.5773315429688,55.9479484558105,..,..,..,..,..,3.5
2013,YR2013,Brazil,BRA,65.9186,1.765,5.8388500213623,51.04,78.3584976196289,87.7744979858398,82.2396011352539,46.2421989440918,74.054801940918,60.4061012268066,66.9777984619141,85.899299621582,75.6612014770508,78.462,71.11,0.0906926689677704,91.7649612426758,91.1779632568359,91.4842376708984,99.2297210693359,98.2520370483398,98.7366790771484,0.6,..,..,..,1.19828,..,109.770492553711,106.990760803223,112.441566467285,101.868072509766,1.08528995513916,106.148529052734,97.8069686889648,46.4465789794922,1.35101997852325,53.433479309082,39.5505218505859,..,..
2013,YR2013,Canada,CAN,10.9476,1.587,..,85.8,73.7177963256836,78.9587020874023,76.2564010620117,38.176399230957,53.7276992797852,46.3073997497559,60.1803016662598,71.6284027099609,65.8914031982422,83.849,79.794,0.0118787318618293,..,..,..,..,..,..,..,..,..,..,1.69164,4518.51362,100.511039733887,101.067138671875,99.9862670898438,109.852272033691,1.00202000141144,109.965957641602,109.744407653809,..,..,..,..,1321.01026,..
2013,YR2013,China,CHN,6.7856,1.604,..,45.8,..,..,..,..,..,..,..,..,..,77.342,74.322,0.045479461638937,..,..,..,..,..,..,..,99.2265167236328,100.461471557617,99.8866195678711,1.99102,1089.19205,103.87622833252,103.815246582031,103.928932189941,95.0299530029297,1.01818001270294,95.9399719238281,94.2265319824219,31.4598598480225,1.13592004776001,33.5671997070313,29.5506992340088,..,..
2013,YR2013,Colombia,COL,55.617,1.921,4.90324020385742,51.7,76.1657028198242,83.5234985351563,79.5030975341797,47.5158996582031,79.4720001220703,63.4133987426758,62.5993995666504,85.6129989624023,73.7248992919922,77.493,70.29,0.134440846193135,..,..,..,..,..,..,0.5,101.297058105469,102.886421203613,102.108291625977,0.27318,115.96463,116.621467590332,114.980880737305,118.195091247559,100.338096618652,1.08187997341156,104.36612701416,96.4673309326172,50.1040000915527,1.14549005031586,53.5595588684082,46.7569618225098,..,..
2013,YR2013,Denmark,DNK,4.3734,1.67,8.49442958831787,94.6297,78.1259002685547,78.3737030029297,78.2359008789063,36.7286987304688,52.2046012878418,44.1110992431641,64.6477966308594,69.9349975585938,67.5198974609375,82.4,78.3,0.0109686474414666,..,..,..,..,..,..,0.2,100.00602722168,98.5955505371094,99.2827911376953,3.01688,7088.55317,101.550170898438,101.008712768555,102.067962646484,129.343475341797,1.02704000473022,131.117523193359,127.665679931641,80.9344177246094,1.38909995555878,94.5044937133789,68.0326690673828,..,..
2013,YR2013,Ethiopia,ETH,72.0446,4.556,4.4985499382019,4.6,87.8311004638672,95.8309020996094,93.5944976806641,69.4693984985352,85.7612991333008,79.140998840332,74.4252014160156,86.133903503418,81.2070007324219,65.765,62.171,1.89363186987066,..,..,..,..,..,..,1.1,..,..,..,0.60468,45.12264,..,..,..,..,..,..,..,..,..,..,..,33.38255,3.5
2013,YR2013,Finland,FIN,7.2922,1.75,7.15848016738892,91.5144,74.6921005249023,76.0067977905273,75.2647018432617,23.0333995819092,35.059398651123,28.8955001831055,62.2313003540039,72.4980010986328,67.5877990722656,84.1,78,0.00475615770393025,..,..,..,..,..,..,..,98.6253128051758,100.619567871094,99.6452407836914,3.29266,7187.92619,100.351081848145,99.9522933959961,100.732711791992,144.299194335938,1.09581005573273,151.042266845703,137.835815429688,91.0051803588867,1.20803999900818,99.7756195068359,82.5930709838867,..,..
2013,YR2013,France,FRA,9.2798,1.99,5.50531005859375,81.9198,76.5082015991211,80.0268020629883,78.1434020996094,27.327600479126,40.7519989013672,33.3040008544922,59.1814002990723,66.9797973632813,63.2079010009766,85.6,79,0.017077165108652,..,..,..,..,..,..,0.5,..,..,..,2.23406,4169.84829,106.31111907959,106.175628662109,106.440322875977,111.430679321289,1.00952005386353,111.970977783203,110.91471862793,62.2612609863281,1.25431001186371,69.4570007324219,55.3745918273926,1839.21789,..
2013,YR2013,Germany,DEU,7.7574,1.42,4.93496990203857,84.17,74.6212997436523,73.4873962402344,73.9825973510742,30.7858009338379,57.4174003601074,40.7566986083984,59.7324981689453,67.9848022460938,63.8148002624512,83,78.1,0.00856552951783819,..,..,..,..,..,..,0.1,99.4386901855469,99.7747268676758,99.6110763549805,2.8173,4399.67239,101.701728820801,101.357696533203,102.028266906738,101.430656433105,0.955160021781921,99.0393600463867,103.689018249512,60.4592895507813,0.937960028648376,58.4760894775391,62.3437004089355,1722.44152,..
2013,YR2013,Greece,GRC,8.2758,1.29,..,59.8663,77.8554000854492,77.9908981323242,77.9238967895508,25.6240997314453,47.8792991638184,36.581901550293,52.3741989135742,70.0798034667969,60.8712997436523,84,78.7,0.00432881418944025,..,..,..,..,..,..,0.2,91.227653503418,93.7405700683594,92.5094299316406,0.80976,2643.85404,95.314567565918,94.503776550293,96.0902633666992,102.150512695313,0.960039973258972,100.026702880859,104.190101623535,112.009216308594,0.994270026683807,111.680328369141,112.324180603027,..,..
2013,YR2013,India,IND,28.9196,2.425,3.84467005729675,15.1,..,..,..,..,..,..,..,..,..,69.195,66.353,0.506482234281665,..,..,..,..,..,..,0.2,99.0395126342773,93.7360305786133,96.2406005859375,..,..,110.574653625488,116.978866577148,104.846351623535,68.9115829467773,1.00928997993469,69.2473602294922,68.6097030639648,23.8948707580566,0.936129987239838,23.0697898864746,24.6437301635742,..,3.5
2013,YR2013,Iraq,IRQ,78.788,4.515,..,9.2,..,..,..,..,..,..,..,..,..,71.549,66.954,0.249699935414314,37.955249786377,53.0072784423828,43.6832809448242,48.6386489868164,57.0064697265625,52.3188896179199,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2013,YR2013,Ireland,IRL,11.5548,1.96,5.31576013565063,78.2477,77.8170013427734,85.1009979248047,81.1047973632813,23.9179992675781,46.4916000366211,35.6879997253418,59.8232002258301,77.1405029296875,68.4738998413086,83.1,79,0.01650224643271,..,..,..,..,..,..,0.2,..,..,..,1.56286,3605.94126,102.70337677002,102.825332641602,102.587661743164,..,..,..,..,73.0072326660156,1.04351997375488,74.5812225341797,71.4711532592773,961.13193,..
2013,YR2013,Indonesia,IDN,49.8548,2.436,3.35904002189636,14.94,80.1748962402344,92.9589004516602,86.605598449707,45.4289016723633,79.257698059082,62.4394989013672,52.0802993774414,86.6885986328125,71.2144012451172,70.811,66.68,0.359918059254755,..,..,..,..,..,..,0.4,104.304702758789,100.475318908691,102.329887390137,0.08466,..,106.129501342773,106.08570098877,106.170707702637,82.9493713378906,0.97639000415802,81.9322204589844,83.9130401611328,29.4672603607178,1.13408005237579,31.3539295196533,27.6470508575439,..,..
2013,YR2013,Israel,ISR,11.0776,3.03,5.84309005737305,70.250311945,75.3300018310547,83.370002746582,78.9100036621094,20.2000007629395,42.8800010681152,32.0999984741211,64.2399978637695,74.120002746582,69.4000015258789,83.9,80.3,0.0171304619606052,..,..,..,..,..,..,..,102.115447998047,101.281303405762,101.687210083008,4.14179,..,104.462600708008,104.616027832031,104.317008972168,101.51490020752,1.01979005336761,102.536956787109,100.546798706055,66.2890090942383,1.34584999084473,76.3252563476563,56.7114715576172,..,..
2013,YR2013,Japan,JPN,4.3988,1.43,3.66538000106812,88.219428911,67.9199981689453,86.7300033569336,77.5100021362305,..,..,..,42.2999992370605,67.5899963378906,53.9099998474121,86.61,80.21,0.00773342931823904,..,..,..,..,..,..,0.1,..,..,..,3.31612,5201.31659,100.24089050293,100.396179199219,100.093681335449,101.538688659668,1.0081399679184,101.961143493652,101.137939453125,62.1084785461426,0.917339980602264,59.3651504516602,64.7142562866211,519.21895,..
