Time,Time Code,Country Name,Country Code,Age dependency ratio (% of working-age population) ,"Agriculture, value added (% of GDP) ","Agriculture, value added (annual % growth) ","Agriculture, value added (constant 2005 US$) ",Consumer price index (2010 = 100) ,Export value index (2000 = 100) ,Export volume index (2000 = 100) ,Exports of goods and services (% of GDP) ,Exports of goods and services (annual % growth) ,"Foreign direct investment, net inflows (% of GDP) ","Foreign direct investment, net outflows (% of GDP) ",Fuel exports (% of merchandise exports) ,GDP growth (annual %) ,GDP per capita (constant 2005 US$) ,"GDP per capita, PPP (constant 2011 international $) ",GDP per person employed (constant 1990 PPP $) ,GINI index (World Bank estimate) ,Gross capital formation (% of GDP) ,Gross capital formation (annual % growth) ,"Gross fixed capital formation, private sector (% of GDP) ",High-technology exports (% of manufactured exports) ,ICT goods imports (% total goods imports) ,Imports of goods and services (% of GDP) ,"Industry, value added (% of GDP) ","Industry, value added (annual % growth) ","Industry, value added (constant 2005 US$) ","Inflation, consumer prices (annual %) ",International migrant stock (% of population) ,"Manufacturing, value added (% of GDP) ","Manufacturing, value added (annual % growth) ","Manufacturing, value added (constant 2005 US$) ","Personal remittances, paid (current US$) ","Personal transfers, receipts (BoP, current US$) ",Population ages 0-14 (% of total) ,"Population ages 0-14, total ",Population ages 15-64 (% of total) ,"Population ages 15-64, total ",Population ages 65 and above (% of total) ,"Population ages 65 and above, total ",Population density (people per sq. km of land area) ,Population growth (annual %) ,"Population, total ",Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population) ,Rural population ,Rural population (% of total population) ,Tax revenue (% of GDP) ,Urban population ,Urban population (% of total) 
2010-01-01,YR2010,Switzerland,CHE,46.9629311041036,0.699118548768454,-3.28098845892637,4081335082.81687,100.0,242.9928944,128.4311098,63.9656690953886,12.8400949679958,3.02693574031656,12.693964694407,2.90526019206708,3.00269910775171,74605.7210207051,55866.3050707537,102507.5,32.6,23.8633365520915,-5.36203231857134,,25.3365982630613,5.8754976257,53.2865076015521,25.6005494375941,6.43995108336739,149451649856.948,0.698510114,26.5011556044581,18.7929220475148,7.25759560775565,109709879957.094,16878327064.0742,,15.0513708490494,1177756.0,68.0443658435405,5324410.0,16.9042633074101,1322743.0,198.018751897965,1.0415580576588,7824909.0,0.0,2065228.0,26.393,9.71922545846534,5759681.0,73.607
2010-01-01,YR2010,Thailand,THA,39.0854632315128,10.5251675332811,-0.457372880654006,35901873715.9034,100.0,280.3053109,186.1535283,66.486136250317,14.2202617102756,4.32320619991865,2.38381987099914,4.83652062395281,7.5135906579751,5075.30217639529,13486.5624149548,23205.802734375,39.4,25.3566498099444,30.9568171922429,17.8768042748477,24.0166045290998,14.1820575093,60.7643157465139,40.0126904222563,10.4697220817776,136485291472.178,3.247588424,4.83435770370382,31.0716791428987,11.3701865587616,105987054096.959,3026910000.0,3157730000.0,19.1967204655675,12901887.0,71.8982398854626,48321950.0,8.90503964896982,5984971.0,131.552404627219,0.487642631189843,67208808.0,0.1,37733713.0,56.144,14.9326392645699,29475095.0,43.856
2010-01-01,YR2010,Turkey,TUR,51.7763426762062,9.02606666693115,7.66995467947433,69672368245.9409,100.0,410.0220673,263.380792,20.4488078160037,1.66672152411587,1.17877693366898,0.191993341652647,3.90451500301222,8.48737218680751,10672.4001621088,17959.2591065745,57653.58203125,38.8,26.9727641161234,24.7949755917159,0.0,1.93439889550886,4.4706592393,25.4504090984324,24.6017613073969,11.8591178344181,189901430662.763,8.566444206,1.89050772436436,15.101259667752,9.59714692640412,116566890471.121,190000000.0,1055000000.0,26.9018805364764,19457300.0,65.8864209248579,47653615.0,7.2116985386657,5215999.0,93.9762145446513,1.37505586908402,72326914.0,0.8,21101377.0,29.175,19.405369613572,51225537.0,70.825
2010-01-01,YR2010,Ukraine,UKR,42.5259354710095,7.4475654702014,-1.30000000368352,10129668834.1146,100.0,353.2544176,172.7554377,47.0534008557034,4.50000005637872,4.7429235481486,0.508774313334186,6.92532168573125,4.20000001799505,2965.14236549771,7824.49845171438,18062.0859375,24.8,20.8733807324065,14.3999998472609,,4.33627219137202,3.1937289917,51.0866765615474,25.8983680858594,9.58846508526472,35225187761.4799,9.378589479,10.5564758567156,13.2209689941872,14.4999999638928,17982257170.2203,703000000.0,2489000000.0,14.1264155893123,6479886.0,70.1626692108387,32184108.0,15.710915199849,7206707.0,79.180245805427,-0.397285236005943,45870700.0,0.0,14405235.0,31.404,15.5705214083343,31465465.0,68.596
2010-01-01,YR2010,United Arab Emirates,ARE,16.4518493122235,0.763452742040359,,2212389380.53097,100.0,429.4148188,115.8741528,77.7379999323463,0.439959320064617,3.03559489222365,0.695337488395518,,1.60280996068229,35037.8926731322,57232.6180757649,83929.2890625,,27.0818534095565,-9.29430351612372,14.788244049297,,,63.571041979095,52.5496032864644,,152282096664.398,0.878936756,87.8402339265255,7.96837943178444,,23091354663.0361,,,13.3771281794831,1106380.0,85.8724018472958,7102235.0,0.750469973221078,62069.0,98.9316267942584,7.58709832289201,8270684.0,,1316114.0,15.913,,6954570.0,84.087
2010-01-01,YR2010,United Kingdom,GBR,51.7917176074227,0.659355127013052,-0.261451530703795,16096001937.4283,100.0,146.0938165,83.96305626,28.2140951479134,5.93026727911688,2.73370795528774,2.22874185809053,12.4376307747747,1.69454713975598,38893.0184937365,36366.9831782522,76311.578125,34.4,15.6795117594598,14.0926850529952,,21.0135204824492,9.4919713375,30.8198676226061,17.9941223272445,4.64045045232857,439267726867.794,3.285714286,12.1252950809708,8.9318978629349,4.54816145420145,218043114274.39,9565109384.90186,3255438474.51483,17.5222131989744,10998056.0,65.879746996703,41350322.0,16.5980398043226,10417986.0,259.440189310958,0.783888646646516,62766365.0,0.2,11736055.0,18.698,25.3876092885712,51030310.0,81.302
2010-01-01,YR2010,United States,USA,49.5758853584682,1.13841175560191,1.38825399121372,170356170000.0,100.0,163.5075545,132.7980686,12.3783009403936,11.8945059379687,1.73307640307258,2.33773926496882,7.17732035353597,2.53192061616315,48375.4069462972,49374.1788851797,107880.953125,40.4,18.3945975146835,9.54963322700326,14.0386780013221,19.9680138524787,14.2246207602,15.8041513536285,19.784601024353,2.69389415480441,2960641296000.0,1.640043442,14.2584836388032,12.0814508554051,5.4130094906839,1807913249000.0,50776000000.0,,20.1724550936851,62401154.0,66.8556966165306,206810356.0,12.9718482897843,40126911.0,33.8170129938278,0.83326258638082,309338421.0,1.0,59479592.0,19.228,8.61080571907729,249858829.0,80.772
2010-01-01,YR2010,Vietnam,VNM,43.3253093742945,18.3784805832532,0.485990401816252,21306494107.9331,100.0,498.7686667,270.7773892,72.0023560728659,8.44999521858398,6.90061180038446,0.776318827543252,11.052798419449,6.42323821717494,1310.37027294129,4408.16861192198,7712.36083984375,39.3,35.6938087743787,10.406471200406,,8.61200419923673,8.4037252942,80.2150125033135,32.1318937375917,-9.92318115502388,37251066620.8483,8.861600361,0.0698931135375467,12.9463516091181,-21.8387588657443,15008931942.4075,,,23.6783409066084,20948823.0,69.7713477379279,61728464.0,6.55031135546372,5795225.0,285.330770471184,1.03058822083925,88472512.0,4.2,61561828.0,69.583,22.3238830898478,26910684.0,30.417
2010-01-01,YR2010,"Hong Kong SAR, China",HKG,33.1701363097073,0.0533684018528068,3.84615384615385,122020285.228852,100.0,197.6939433,182.6420636,205.322597352297,17.5608323494687,36.1747620158536,43.0509871939029,3.29404137207177,6.76768259890679,32549.998231121,48107.7086333279,96559.6171875,,23.8904664218175,11.1307378961183,18.1180094712025,16.1001086612277,42.7613727252,199.447963556362,6.83582798711052,8.61303176828213,15629279719.9197,2.25,39.7500847206791,1.71195474719816,3.34624205737488,3914173917.52047,482936786.176408,,11.935040904763,838341.0,75.0919152578972,5274606.0,12.9730438373398,911253.0,6689.71428571429,0.734446396338105,7024200.0,,0.0,0.0,,7024200.0,100.0
2010-01-01,YR2010,Kazakhstan,KAZ,44.6369762429112,4.51052752955614,-11.6000000024975,6677716399.17207,100.0,680.5428837,224.7474101,44.2441794984735,3.09999969624567,5.03630628288047,2.56058545124234,72.7781400124178,7.30000000016202,9070.48825285747,20096.5597617591,39732.97265625,28.0,25.3735490201768,1.99999816927901,,34.158595720769,4.9671400441,29.8940863973107,40.6024221199984,7.80438764511389,60110809270.13,7.115813597,20.4444845273853,11.3213182158369,13.6000000030384,16760911404.4315,3005774880.43767,220947554.42352,24.0382631208193,3923495.0,69.1386157282016,11284716.0,6.82312115097918,1113661.0,6.04580953439271,1.41327147745347,16321872.0,0.1,7046642.0,43.173,15.7123804636498,9275230.0,56.827
2010-01-01,YR2010,Morocco,MAR,52.9907595573084,12.9435245416913,1.10647380404568,12065532481.1101,100.0,239.1153895,132.2467106,32.2330186178348,17.851230220228,1.33090448180717,0.622182290122069,1.07277837806053,3.8157179167666,2834.20471989688,6443.25361319481,20170.509765625,,34.0744101633394,-1.74027407661245,,7.69204600849278,5.8663028331,43.0146159179429,25.6573849385183,10.2403827343723,23916979518.1295,0.987355331,0.220847067431313,15.590907237097,8.41871702578769,14533336501.4494,62034092.0040387,6422541530.26634,28.496543883133,9235627.0,65.3634247515068,21184050.0,6.14003136536016,1989962.0,72.618505489581,1.30357443538642,32409639.0,,13606215.0,41.982,22.8192333812509,18803424.0,58.018
2010-01-01,YR2010,Czech Republic,CZE,42.2076541488824,1.51950907314237,-16.1081773975561,3152644875.83941,100.0,457.0775355,249.3765586,66.0295210253014,14.6643398354009,4.90068409072939,2.53008610136721,3.65203723175905,2.27342005165725,19808.0710912518,28352.9493964403,60616.14453125,26.6,27.1226943639109,4.23434729814134,,15.303136087885,17.7869555812,62.9375560257456,33.2590024792654,5.98032987269906,69005065909.1802,1.408717924,3.78604264341224,21.1999150023824,11.2675701880335,43985129527.5745,1496982252.67054,,14.2418020923122,1491745.0,70.3197027871111,7365574.0,15.4384951205766,1617091.0,135.608622475401,0.29136167418042,10474410.0,0.0,2801381.0,26.745,13.4495606773967,7673029.0,73.255
2010-01-01,YR2010,Hungary,HUN,44.8268266169081,2.9858915460977,-22.1378970651691,3909208000.54501,100.0,338.6812867,227.7904328,81.8294403528221,11.3035258748634,-15.9892195450549,-18.921874675635,2.64586339649072,0.682378151407548,13092.2337567695,22404.2391969471,58751.37890625,29.4,20.6607597783167,4.62485860443719,,24.0674512056541,21.2000707521,76.5232575142796,25.3259634788377,4.91980425317253,33157419659.9247,4.881345076,4.35978033343808,18.2206944535712,10.5415313423643,23855013966.0886,1133316403.774,239153697.827068,14.8603220841593,1486036.0,69.0479802253058,6904814.0,16.0916976905349,1609173.0,110.460874848117,-0.226013875689698,10000023.0,0.0,3108907.0,31.089,22.8482300143337,6891116.0,68.911
2010-01-01,YR2010,Portugal,PRT,50.7144793721397,1.92485223071316,0.601544067288629,4586989146.63643,100.0,203.289828,125.9445844,29.8732519100281,9.52120435445136,3.54832691005148,-1.54289258938647,6.10333499020744,1.89869117560959,22538.6540773482,27238.4606724422,58359.62890625,35.8,21.0806967330128,3.39271703517035,,3.5109419573758,5.6967608631,37.4315974942496,19.9077160153983,1.79391015793922,47440772772.0061,1.402572899,7.20677134659702,11.5723479997856,7.13095184402874,27577303768.6375,505821567.274114,,14.9559706283729,1581310.0,66.3506291258027,7015318.0,18.6934002458244,1976472.0,115.439458456163,0.0459100367184907,10573100.0,0.2,4169291.0,39.433,19.6983215877533,6403809.0,60.567
2010-01-01,YR2010,Romania,ROU,45.9129519595462,5.45285471660529,-6.74995397044226,9087636489.50565,100.0,476.1734184,258.3979328,32.562018112867,15.0656386551383,1.92833907185757,0.141366494540515,5.19564988654791,-2.81159947950906,8231.31277057833,17553.2832966444,40977.1015625,35.5,27.0770840040142,1.17398079175146,19.9283172480073,10.9467792219552,9.3013538257,38.7518114283071,37.480040066198,-4.26866592441571,62463608043.0473,6.094215787,0.76842822234455,22.881896290478,1.55609462298736,38134585732.7166,88241416.5507676,,15.7781470148232,3194581.0,68.5340126564388,13875993.0,15.6878403287381,3176297.0,88.0107411432297,-0.593959183588628,20246871.0,4.5,9348183.0,46.171,16.5718477371189,10898688.0,53.829
2010-01-01,YR2010,South Africa,ZAF,54.1157479120145,2.38736568452494,-0.300341362342877,8959738876.29401,100.0,304.6636245,122.6211365,28.6152369279857,7.71800818348316,0.984090081073193,-0.0429773617639258,10.6025982203657,3.03977706276746,7275.38211193642,11887.8050343927,43332.29296875,63.4,19.5129708501576,1.12359974352205,16.4929286959863,4.62578411506306,9.2478865921,27.3737558260384,27.3813389371501,4.70681224238747,102761654215.946,4.257415985,3.76412049577547,13.0530551585003,5.90713686771464,48987872497.3369,1352799185.48405,,30.4300679448075,15697248.0,64.8862957581016,33471377.0,4.68363629709086,2416038.0,42.5233601793766,1.19711267449026,51584663.0,16.5,19489717.0,37.782,25.0415043967041,32094946.0,62.218
2010-01-01,YR2010,"Egypt, Arab Rep.",EGY,58.3814204700113,13.3407591579645,3.47448069653787,29201364197.0829,100.0,501.0968749,211.2694585,21.3492458146859,-2.75165857721828,2.91728670976297,0.537031841538207,29.8310941608899,5.14510637007493,2602.47954869567,9857.46828190066,33396.203125,31.5,19.5010774075916,7.77974464563343,10.5037543510691,0.876451031858656,3.7480198893,26.5871042599039,35.7845184816841,4.04944091528891,78328132936.6519,11.26518827,0.360446632326273,16.102270843693,5.06365922085561,35245990856.977,304800000.0,12453100000.0,32.0885557008958,26988916.0,63.1387189881495,53104465.0,4.77272531095463,4014225.0,84.4920448038576,1.97227751619681,84107606.0,3.0,47925355.0,56.981,14.1300762473065,36182251.0,43.019
2009-01-01,YR2009,Algeria,DZA,48.4922321783413,9.34336655134035,21.1094643194473,13010981570.2709,96.234309623431,205.044983,162.0039037,35.3716506431356,-10.1154548155617,2.00197501323763,0.156272533803027,97.7015445495895,1.63224383752232,4386.03889558891,12647.5403044562,45966.9921875,,46.8764601314452,9.56669704062799,,0.625863297717341,3.7192378735,35.9526777107593,47.898896697703,0.169946272480018,79281885881.2922,5.734333414,,,,,45702405.8364337,73073379.1602241,27.2946103509413,9680241.0,67.3435899865109,23883916.0,5.36179966254776,1901603.0,14.890693358637,1.72071735074783,35465760.0,,11765411.0,33.174,35.1429026181677,23700349.0,66.826
2009-01-01,YR2009,Argentina,ARG,57.2013885399755,5.27362346890139,-26.1014564806975,21654928123.2901,,211.3515053,121.9611558,19.5609850560818,-9.3471064312958,1.20643922647566,0.213692689034262,10.3415097360004,-5.91852507634947,9428.50254117176,17168.3789365496,41504.48828125,43.9,16.0531123592112,-23.0715438214624,,8.68693306584071,9.6630450244,14.4961418494061,25.2842047993735,-6.43334090641412,98344013165.2887,6.282774315,,15.5837772738051,-7.25982438527079,60521522730.452,766571548.308179,529292000.0,26.0530036625287,10629471.0,63.612669664537,25953592.0,10.3343266729342,4216344.0,14.9083041922907,1.02737729041769,40799407.0,2.6,3798017.0,9.309,12.3830415594157,37001390.0,90.691
2009-01-01,YR2009,Australia,AUS,47.8792309218863,2.2950770164873,17.0808610657265,25377290529.2338,97.1644120707596,241.6315821,114.1681191,23.0385074489272,2.40505530365174,3.09604626568588,1.23739715219326,31.9820388517411,1.92272729288334,51689.9135558502,41266.8663842235,82159.390625,,27.3250777635258,-0.711059921780191,,11.9257581380856,10.2634720649,22.8264756791295,26.9274784590663,0.764119283075388,281348940357.933,1.82011224,,8.45242239144498,-5.12582037693468,91212191081.0066,3224401181.6775,,19.1310609852137,4149852.0,67.6227469106272,14668523.0,13.2461921041592,2873324.0,2.82359449643987,2.0610451296841,21691700.0,,3240089.0,14.937,22.0932653687271,18451611.0,85.063
2009-01-01,YR2009,Austria,AUT,48.0121931921639,1.14681776764538,-6.60709219858157,5232165302.99137,98.2187670258861,202.8159385,120.1657459,45.2074165608437,-14.3681116814132,3.57176483919622,3.88774259041081,3.45645657671354,-3.76458048308088,46123.4906889046,42656.8541604126,87598.4609375,31.5,22.7753209387926,-10.3567216393542,,11.6361692774664,5.9724540379,41.8548144134358,25.7928458296062,-11.3688722735009,96540397770.8884,0.506312509,,16.3619956421939,-14.7263136159836,59728774930.7503,2906772817.55977,508216831.034425,14.9323455879173,1245854.0,67.5619991211509,5636916.0,17.5056552909318,1460553.0,101.035663251714,0.261953189906348,8343323.0,0.5,3530644.0,42.317,25.2251652368968,4812679.0,57.683
2009-01-01,YR2009,Belgium,BEL,51.9472594308966,0.649461797098524,-8.86349913293594,3418911673.00295,97.8576042489055,196.9733781,118.5089974,69.3097762464767,-9.42882431919737,17.8572856225879,5.106068020407,7.45838329577928,-2.25317463494594,43591.2718827821,40355.5731175835,98279.5625,28.5,21.664419316299,-9.5748452374274,,10.4261156156707,3.8654268806,67.0469816168365,20.5085654010495,-5.7367791453358,95825873558.021,-0.054975261,,12.8020124943697,-10.580142005801,59837905254.4255,4479408130.54449,137413900.407747,16.923047174615,1827096.0,65.8123125625559,7105422.0,17.2646402628291,1863976.0,356.555250990753,0.804599572619861,10796493.0,0.0,258792.0,2.39700000000001,23.6206032953047,10537701.0,97.603
2009-01-01,YR2009,Bangladesh,BGD,59.2722709788548,17.1046290519632,3.46608846694234,18462972601.8145,92.484115240665,236.0748161,219.4651112,16.9401329056133,0.0285044789758473,0.879494542360121,0.176456993229115,1.72670321884514,5.04512479417738,725.766259956842,2339.86576916766,6397.9970703125,,26.2060570157536,7.38814465054871,21.8891628526343,0.263125028053571,3.7613766777,23.1526633174097,25.2955721814431,6.9131732541132,26879383598.07,5.423472362,,16.4801860604835,6.69340141424387,17426129335.9717,7791556.3682341,10507631662.1365,32.585714765403,49026742.0,62.7855679996401,94463843.0,4.62871723495685,6964123.0,1155.83243450872,1.10199011584237,150454708.0,,105756119.0,70.291,7.49811626276927,44698589.0,29.709
2009-01-01,YR2009,Brazil,BRA,46.965405540592,4.4767740290855,-3.72868170460056,85205608192.0351,95.2029817480311,277.5721758,170.2736416,10.8513711366774,-9.2470673418137,1.88845582758211,-0.273054594316146,8.99965913434398,-0.125775153627657,10538.7782816712,13649.8658402957,29785.736328125,53.7,18.7961351251374,,15.4789188012437,13.1972778587211,9.3970564854,11.2546045998527,21.8785925824728,-4.70228900690299,466375162137.096,4.886408444,,13.0594620792581,-9.26395572268682,257358235982.776,730896100.0,2223780400.0,25.4087251746311,49520588.0,68.0432239357036,132613519.0,6.54805088966527,12761889.0,23.3181061815189,0.988453746375053,194895996.0,5.4,31097605.0,15.956,14.4175315541954,163798391.0,84.044
2009-01-01,YR2009,Canada,CAN,43.9814767638781,1.37593987360953,-6.30649481983887,21248658039.496,98.2541499713795,114.2712259,85.38546668,28.435750447407,-12.9926364118408,1.52655464082434,2.75000360971831,25.0400615121851,-2.94958764276713,46543.7921999113,39924.1959013064,77917.734375,,22.0151017791006,-13.8298981441745,,16.2576727489188,8.4155551409,29.91249645105,25.4456364662985,-9.96435189464022,404502565512.216,0.299466803,,10.3928568010642,-13.5473230255317,159395414023.0,4657241478.43002,,16.6538388428164,5600448.0,69.4533778520526,23356178.0,13.8927833051311,4671944.0,3.69808478794217,1.14484018257099,33628571.0,,6470810.0,19.242,12.3355440500458,27157761.0,80.758
2009-01-01,YR2009,China,CHN,35.6729024667718,9.78618898134402,3.9957660756815,557702111181.174,96.9223960389561,482.1819962,403.192961,24.4566512197443,,2.56474056108994,0.858911623394944,1.69810779734354,9.39981317141536,4142.03828597868,8651.72590128034,15207.083984375,,46.4413040840892,21.1801590458752,,27.5340415761998,21.8997053271,20.1487764678485,45.8837730595634,10.2901759701667,2511863740690.14,-0.700630985,,31.5452227736553,,,2051656434.0,,18.0607752394624,240435876.0,73.706685826964,981227626.0,8.23253893357358,109596498.0,141.801244134798,0.497381400884935,1331260000.0,,693852712.0,52.12,10.2927961014344,637407288.0,47.88
2009-01-01,YR2009,Colombia,COL,48.2850527819352,6.86261882068059,-0.653524363531901,18626263027.7193,97.7784705901162,251.876335,155.8825116,16.0308096550658,-2.84514254480595,3.43619382712369,1.49885932078594,50.7219138390424,1.65154924529054,6078.31545521681,10599.9626049907,24099.046875,54.5,22.4400422473531,-3.92868475329207,,5.22002165915271,8.811075072,18.249192009464,31.7083030316241,1.63875548131134,88699102555.9796,4.202933108,,13.1632606554681,-4.14883821697451,35960992227.5473,92231734.5636443,4090279515.20547,26.8715416648529,12204028.0,67.4376804161495,30627619.0,5.69077791899764,2584534.0,40.9339170797657,1.13962695552746,45416181.0,9.0,10179129.0,22.413,12.5980427903069,35237052.0,77.587
2009-01-01,YR2009,Denmark,DNK,52.5777966244504,0.833612539725214,-3.41500057783428,2972044291.72797,97.741273100616,183.6852253,114.6370023,47.1260516693445,-9.22432229823167,1.17390208317931,1.91796982288745,7.65351452633966,-4.90652555809709,57229.0516378881,43382.6254590015,86288.1875,26.7,19.0883683875265,-21.2312513455972,,17.5020208023597,7.8627364051,42.628980287932,19.9501435130532,-10.5758243961111,63454701439.7923,1.326372231,,11.1050592198209,-11.8974283194259,33923267381.7472,3390969583.92641,,18.1623925824314,1003126.0,65.5403372184697,3619855.0,16.297270199099,900114.0,130.169573415037,0.535079062079429,5523095.0,0.5,737112.0,13.346,33.1838296819718,4785983.0,86.654
2009-01-01,YR2009,Ethiopia,ETH,92.971322349601,45.8826942649104,6.36096034983444,11801168561.5293,92.4647993652398,333.2000395,182.1335825,,,0.682729367051628,,0.0008583137870158,8.80255320238874,311.367743764672,979.622512202946,2234.22900390625,,0.0,,,3.08919046425192,7.5777211043,,9.68348044252178,9.6733081345015,2548604910.06378,8.468335788,,3.88025579578888,8.62498446274861,1089246291.87081,26549565.2400667,261601951.495537,44.9227315087212,38371314.0,51.8211715515079,44263703.0,3.25609693977094,2781236.0,85.416253,2.64706540460822,85416253.0,,70972365.0,83.09,6.58118138102551,14443888.0,16.91
2009-01-01,YR2009,Finland,FIN,50.3341982662858,2.2250578636572,7.39487675205413,5885742283.67244,98.8297224373794,136.6738144,87.89868668,36.2709842069503,-20.089343291632,-3.50956218575246,-1.5539018889251,6.5817295204928,-8.26903655827105,45065.7534943592,38867.7994464569,84040.5078125,27.5,21.22753812925,-20.5395721361577,,13.9584205502729,10.1755302638,34.2602566439631,25.7511227482889,-18.1258882152944,60278530278.3042,0.00061529,,16.7332305873645,-23.2321664208647,39295673617.5881,686145307.298618,,16.6579443968401,889346.0,66.5184629488834,3551335.0,16.8235926542765,898190.0,17.5678545574202,0.478246393482911,5338871.0,0.0,884704.0,16.571,18.9577360533395,4454167.0,83.429
2009-01-01,YR2009,France,FRA,53.906797244707,1.32316199671353,6.30962286800217,43863576350.9427,98.4919671294586,148.3409614,85.23364486,24.8355472102672,-11.2669014637069,0.683222197002191,3.29424830977674,3.5712408093148,-2.94134105795949,40052.3051204039,36324.3615384237,86930.9296875,32.7,21.3331598174365,-13.4981776602587,,22.6407050145346,7.07368823,25.6269036398058,18.304842642771,-6.02833946372967,468775726487.825,0.088084169,,10.5898920793092,-5.80940135260269,266375912811.49,11757105609.5949,1070532267.5794,18.418563720202,11918108.0,64.9743878051901,42043006.0,16.6070484746079,10745930.0,118.174078680393,0.514487918627095,64707044.0,0.0,14159842.0,21.883,20.7083993055233,50547202.0,78.117
2009-01-01,YR2009,Germany,DEU,51.486632957432,0.660412635960135,-3.26969497476411,29248695646.2657,98.9082423535295,203.4782923,122.7080395,37.8022013754532,-14.2674784038547,1.65794565059437,2.91555449840648,2.09774153803792,-5.61886043465857,40086.1047594417,38784.4524824906,83010.6875,,18.0674557367454,-17.467126104848,,15.2587406087745,8.3679608324,32.8628448794446,24.9476482351602,-13.5329150372603,810632159564.773,0.312737723,,17.8777618807615,-19.2097961415673,576211110151.038,15322978952.7704,,13.6970779644079,11218223.0,66.0124251268551,54065699.0,20.290496908737,16618385.0,234.939637417171,-0.253383410163402,81902307.0,,19025087.0,23.229,11.5580340449055,62877220.0,76.771
2009-01-01,YR2009,Greece,GRC,49.6656277989835,2.80495428402165,4.96317253199233,8247887471.58439,95.4991509330505,174.6278166,128.8488211,18.9821866963597,-18.5193356479044,0.837146870087702,0.739360142834912,20.3237203854012,-4.3007336666282,28514.8100942614,30430.419418438,70840.3984375,33.6,18.3378973185802,-26.8829862972883,,10.6127573531632,5.2753590793,28.7616598455747,15.3134707056887,-0.306167470442205,47921826249.7398,1.210073956,,7.63949886513491,-4.35174104313005,25002356151.4443,1842956258.9594,1609230035.43589,14.9943445497433,1665424.0,66.8156057570946,7421221.0,18.1900496931621,2020372.0,86.1677036462374,0.263026401346927,11107017.0,0.5,2673237.0,24.068,19.7756801582681,8433780.0,75.932
2009-01-01,YR2009,India,IND,57.1269046014287,17.282726270637,0.808005014572416,267221620362.366,89.2918555572925,389.1255873,266.3532423,20.6155600918863,-4.68544278437975,2.68753606492304,1.21573335271513,13.3855083113181,8.47978389690218,1237.33978594507,4049.80511471348,10879.31640625,,40.6559657379122,17.2529527157252,30.4452688121264,9.09372444877786,7.7886006986,26.1614660297341,31.1419281125153,9.16300772140035,463366012800.83,10.87739112,,16.7450844666166,11.2955621040316,246633367378.744,2889988304.59485,48331658601.8553,31.3088893468723,380174492.0,63.6428244123195,772795808.0,5.04828624080824,61299832.0,408.406503452521,1.42020343548346,1214270132.0,31.1,842861327.0,69.413,9.94269842911421,371408805.0,30.587
2009-01-01,YR2009,Iraq,IRQ,82.132660284547,5.22993319137947,3.55962910364515,6299294351.23074,97.2027505173907,205.7342542,93.44053339,39.4001102563314,,1.43138792855231,0.0643914109134148,98.6173550496907,3.37929909442774,4354.68362662857,12299.4004613796,49131.796875,,11.2988084759136,,,,,39.2872685626584,51.989792420915,2.863114466179,73557332177.9346,6.873615472,,2.61115151003297,35.9887540121894,2956730325.47271,26700000.0,136800000.0,41.7589774920277,12483701.0,54.9050345192177,16413669.0,3.33598798875464,997282.0,68.8309357156014,2.65491675192543,29894652.0,,9273321.0,31.02,,20621331.0,68.98
2009-01-01,YR2009,Ireland,IRL,46.1812775155041,0.554019503000936,-18.9958438131987,2176118118.09335,100.930677568061,150.1229035,106.7524116,93.2387715472769,4.64851783951849,22.8238158304099,23.0546240480898,0.708433389769319,-4.62677159829671,48071.7195658055,43487.4790259755,102829.9921875,32.7,20.2347720622774,-19.4653235397948,,24.2600935482389,13.2506968484,79.7629704009891,25.4771486135256,-6.25616150732155,51554335536.4676,-4.47993767,,20.308753422314,-3.95034476657666,41563791953.4392,2548698512.88858,12945547.7094357,20.573485835575,933085.0,68.4082140705559,3102569.0,11.0183000938691,499721.0,65.8350268544056,1.01566327592341,4535375.0,0.5,1753285.0,38.658,21.9862913433461,2782090.0,61.342
2009-01-01,YR2009,Indonesia,IDN,51.4301088110534,15.290148146172,3.9578159020343,102109591147.905,95.1165236317343,182.9365625,95.10306848,24.1591196686279,-9.69013804966372,0.903919419654062,0.416828151323883,28.4204837869164,4.62887118256154,2970.04413106579,8044.97033037879,17844.5234375,,30.9851924139981,67.3893722391586,,12.8744760762757,8.9015182562,21.3530017000775,47.6521225811621,3.58828787694283,307853964666.338,4.813524326,,26.3554745271064,2.21206301441808,158878879563.673,2701592136.1781,6617953588.06461,29.0827529808811,69606800.0,66.0370654060447,158053428.0,4.88018161307424,11680250.0,132.117708948592,1.33806566129783,239340478.0,18.2,121742928.0,50.866,11.0577865188848,117597550.0,49.134
2009-01-01,YR2009,Israel,ISR,60.3495018102942,1.74663544212536,15.8709518387594,3890775127.03932,97.3768934299273,152.638819,112.2424597,33.3321812823364,-11.8040100079006,2.22105582262632,0.844231663591774,0.0469756338085321,1.38160711004119,29658.522632153,28787.4986881339,71375.2421875,,18.2640459729375,-3.45585002813345,,17.6232548026641,9.7233976661,30.7003674182819,20.2388769029148,0.0989175492098582,42023617571.5432,3.325,,13.8418670674775,-3.56579093966002,28156556512.4365,3544000000.0,0.0,27.3780922811901,2049414.0,62.3637655744889,4668302.0,10.258142144321,767883.0,345.914972273567,2.39020733801215,7485600.0,,616589.0,8.23699999999999,21.8584119804141,6869011.0,91.763
