Time,Time Code,Country Name,Country Code,Access to electricity (% of population) [EG.ELC.ACCS.ZS],"Air transport, registered carrier departures worldwide [IS.AIR.DPRT]","Automated teller machines (ATMs) (per 100,000 adults) [FB.ATM.TOTL.P5]","Borrowers from commercial banks (per 1,000 adults) [FB.CBK.BRWR.P3]",CPIA economic management cluster average (1=low to 6=high) [IQ.CPA.ECON.XQ],CPIA financial sector rating (1=low to 6=high) [IQ.CPA.FINS.XQ],CPIA gender equality rating (1=low to 6=high) [IQ.CPA.GNDR.XQ],CPIA macroeconomic management rating (1=low to 6=high) [IQ.CPA.MACR.XQ],CPIA policies for social inclusion/equity cluster average (1=low to 6=high) [IQ.CPA.SOCI.XQ],CPIA property rights and rule-based governance rating (1=low to 6=high) [IQ.CPA.PROP.XQ],Depth of credit information index (0=low to 8=high) [IC.CRD.INFO.XQ],Domestic credit provided by financial sector (% of GDP) [FS.AST.DOMS.GD.ZS],Domestic credit to private sector (% of GDP) [FS.AST.PRVT.GD.ZS],Ease of doing business index (1=most business-friendly regulations) [IC.BUS.EASE.XQ],Electric power consumption (kWh per capita) [EG.USE.ELEC.KH.PC],Fixed broadband Internet subscribers (per 100 people) [IT.NET.BBND.P2],Informal payments to public officials (% of firms) [IC.FRM.CORR.ZS],Market capitalization of listed companies (% of GDP) [CM.MKT.LCAP.GD.ZS],Mobile cellular subscriptions (per 100 people) [IT.CEL.SETS.P2],Number of visits or required meetings with tax officials [IC.TAX.METG],Private credit bureau coverage (% of adults) [IC.CRD.PRVT.ZS],Public credit registry coverage (% of adults) [IC.CRD.PUBL.ZS],Tax payments (number) [IC.TAX.PAYM],"Taxes on income, profits and capital gains (% of total taxes) [GC.TAX.YPKG.ZS]",Telephone lines (per 100 people) [IT.MLT.MAIN.P2],Time required to enforce a contract (days) [IC.LGL.DURS],Time required to obtain an operating license (days) [IC.FRM.DURS],Time required to register property (days) [IC.PRP.DURS],Time required to start a business (days) [IC.REG.DURS],Time to prepare and pay taxes (hours) [IC.TAX.DURS],Time to resolve insolvency (years) [IC.ISV.DURS]
2008,YR2008,"Egypt, Arab Rep.",EGY,99.8,57510,6.32187333691628,66.4773169816301,..,..,..,..,..,..,..,77.6984785968587,42.7975137803462,..,1446.62613519419,0.95084261618044,15.2,52.8061848129537,51.0002256717007,..,4.7,2.2,29,48.8777676786304,14.6411004062918,1010,42.7,88,12.5,711,4.2
2007,YR2007,Algeria,DZA,98.7701416015625,44136,3.69927281190944,27.4648163780028,..,..,..,..,..,..,..,-3.63603837058901,12.9901033983448,..,890.814352714554,0.836846542264221,66.6,..,80.3576091201664,..,0,0.2,27,27.4228194054066,8.94577901226808,630,19.3,74,24,451,1.3
2007,YR2007,Argentina,ARG,97.5394134521484,79465,28.5219355543172,253.356094135257,..,..,..,..,..,..,..,25.8325151090984,13.0985413493544,..,2438.08991413208,6.50484220453706,..,19.8483841980828,101.079671207247,..,100,25.5,19,20.5626978689486,23.7676926704239,590,..,51,29,453,2.4
2007,YR2007,Australia,AUS,100,353546,155.258326110452,..,..,..,..,..,..,..,..,146.602615504952,120.942478149133,..,10972.8917398068,..,..,152.39105063821,101.495875429138,..,100,0,12,72.2840380335828,46.594531711589,395,..,4.5,3,107,1
2007,YR2007,Austria,AUT,100,151070,108.615175921084,..,..,..,..,..,..,..,..,122.698602289466,92.9198838909934,..,8207.47473897554,19.5144651875536,..,60.8318996484129,119.252391454397,..,40.6,1.3,12,48.0323244392725,40.990001784214,397,..,31.5,25,170,1.1
2007,YR2007,Belgium,BEL,100,173818,86.7114153751436,552.162275772637,..,..,..,..,..,..,..,108.786597526925,68.2267106646843,..,8614.67950346801,25.5156674224271,..,81.715916296624,100.376580868933,..,0,57.2,11,58.6925845661867,45.3106913688611,505,..,132,4,156,0.9
2007,YR2007,Bangladesh,BGD,46.5,11139,0.496947860762163,84.6156701362353,4,3,4,4,3.6,3,..,50.0246908101259,32.0428330535648,..,199.8311924931,0.0297065653976581,85.1,10.9691657816474,23.3588344250173,2.1,..,..,..,22.6710258265702,0.806664079048797,..,6,..,..,..,..
2007,YR2007,Brazil,BRA,98.125382,649738,108.927667909281,95.8500323706385,..,..,..,..,..,..,..,87.3153317443005,40.6909380570366,..,2157.43734210219,3.98345074776142,..,98.0406998310638,63.3315358004235,..,..,..,..,42.5238152939861,20.625197940327,..,..,..,..,..,..
2007,YR2007,Canada,CAN,100,1188947,211.989125433834,..,..,..,..,..,..,..,..,149.88453167778,123.857725931217,..,16683.690137001,27.484375194958,..,149.254893838511,61.4095752831956,..,100,0,9,77.1538037381401,55.3666373389261,570,..,6.5,3.5,119,0.8
2007,YR2007,China,CHN,98.3987045288086,1753550,11.9144818424184,..,..,..,..,..,..,..,..,125.691587761034,105.732724177518,..,2325.92676902765,4.96813097406173,..,126.087743731706,40.9414865975522,..,..,..,..,28.6405646095381,27.3516503291928,..,..,..,..,..,..
2007,YR2007,Colombia,COL,95.7492752075195,185872,24.5197736649749,146.977903493048,..,..,..,..,..,..,..,52.569563748037,37.6388489657621,..,974.386862818643,2.7202290537022,..,49.1551793775077,76.4877642087455,..,39.9,0,70,..,17.857294488384,1346,..,23,41,268,3
2007,YR2007,Denmark,DNK,100,..,70.3923222551234,..,..,..,..,..,..,..,..,214.944287731224,184.49246482579,..,6668.39026644631,34.7999262151421,..,..,115.320833417886,..,11.5,0,10,49.2206819585948,51.6474809582598,380,..,42,6.5,135,1.1
2007,YR2007,Ethiopia,ETH,20.1585006713867,37528,0.0409060963968979,1.04590070804135,3.5,3,3,3,3.7,3,..,41.8420554206665,18.5250760306452,..,39.4072084253303,0.00127900588748879,..,..,1.49196530600234,..,0,0.1,30,19.4685298158023,1.08652290879173,690,..,54,19,198,3
2007,YR2007,Finland,FIN,100,118686,37.7805458262382,..,..,..,..,..,..,..,..,98.8101873686918,76.4770827080564,..,17160.8631199988,30.5208706507759,..,..,114.759983646702,..,14.9,0,20,37.6024564163727,32.8424953199444,235,..,14,14,269,0.9
2007,YR2007,France,FRA,100,825471,99.8647358735107,..,..,..,..,..,..,..,..,137.582004368072,88.8146454032225,..,7513.5793304407,25.4192358251447,..,103.128388759735,89.3435300782186,..,0,24.8,21,48.2446551178758,56.1644067755578,390,..,122,7,132,1.9
2007,YR2007,Germany,DEU,100,1126699,107.052688087306,..,..,..,..,..,..,..,..,120.480139103862,96.5999132590332,..,7229.08991294766,24.2811873462995,..,61.1984389527421,118.302990208663,..,98.1,0.7,12,41.0628309212849,65.2779574150947,394,..,52,18,196,1.2
2007,YR2007,Greece,GRC,100,137697,76.8246814463017,..,..,..,..,..,..,..,..,112.091990180569,84.5404260225425,..,5701.33085359398,8.94020040775345,..,83.1907492330826,108.031133222627,..,38.7,0,19,36.4639945652174,48.0579430601999,819,..,24,38,264,2
2007,YR2007,India,IND,69.9880218505859,569033,3.38011913352672,..,4.16666666666667,4,3.5,4.5,3.7,3.5,..,62.7131021417914,46.2212759410903,..,543.358645377253,0.265325911485484,..,151.451393437571,19.8036547735587,..,..,..,..,52.5787030870931,3.3271699762956,..,..,..,..,..,..
2007,YR2007,Iraq,IRQ,98.1,..,..,..,..,..,..,..,..,..,..,-11.2299525867531,2.47580446081963,..,768.850549056437,0.000345186704267596,..,..,49.3871720801159,..,0,0,15,..,4.80623877768965,520,..,51,30.5,312,..
2007,YR2007,Ireland,IRL,100,416205,92.3564484693494,..,..,..,..,..,..,..,..,234.095297536421,157.993027850566,..,6218.31340354112,17.2512370758739,..,53.3145310766528,113.020384154606,..,100,0,9,49.6243690574011,51.3549002028843,515,..,36.5,13,76,0.4
2007,YR2007,Indonesia,IDN,91.1,357789,11.4708792652289,160.118127297234,..,..,..,..,..,..,..,40.5802114688395,25.4559902054806,..,544.71208166736,0.334251629349541,..,48.9784294541295,40.0820744688698,..,..,..,..,..,8.38215331245846,..,..,..,..,..,..
2007,YR2007,Israel,ISR,100,47038,81.5326304500216,895.772153625234,..,..,..,..,..,..,..,89.1811642735821,67.9378031906171,..,7003.24508015209,22.0795832830759,..,131.531921662417,128.591724164829,..,91.6,0,33,48.9958966649675,44.4134320715156,890,..,144,19,230,3
2007,YR2007,Japan,JPN,100,656917,125.132403127181,..,..,..,..,..,..,..,..,281.912219744726,160.832573726087,..,8710.0257029242,22.0247832518533,..,95.9173453993356,83.5288824111942,..,..,..,..,58.5014162513446,39.8699660918914,..,..,..,..,..,..
2007,YR2007,"Korea, Rep.",KOR,100,243113,234.237560508248,..,..,..,..,..,..,..,..,143.579244842454,134.879955941858,..,8462.20654257597,29.9822049169233,..,99.9935133174858,90.4340977492166,..,74.2,0,15,46.0013104741149,46.8926375414474,230,..,9.5,17,290,1.5
2007,YR2007,Italy,ITA,100,431647,87.3292050014608,425.492029786383,..,..,..,..,..,..,..,124.819918700298,82.0686740673236,..,5804.32596356739,17.0654642245002,..,48.684007811869,151.40058055238,..,71.5,11,14,56.2386683880999,37.7940870841384,1210,..,25,13,340,1.8
2007,YR2007,Kuwait,KWT,100,17685,46.7889495510325,195.101451039652,..,..,..,..,..,..,..,69.8164313556981,59.5786562720604,..,17097.4790385914,1.39809300114644,..,..,56.9780818962935,..,14.5,10.9,12,30.7909604519774,21.4994347709724,566,..,57,35.4,98,4.2
2007,YR2007,Malaysia,MYS,98.4757995605469,185052,38.8307587994938,344.023524182046,..,..,..,..,..,..,..,109.427899987979,101.580075160148,..,3284.51547734917,3.88795172510018,..,168.067123241651,87.6854800288967,..,0,44.5,35,67.5254773808712,16.3375096640125,600,22.4,146,31.5,166,2.3
2007,YR2007,Mexico,MEX,98.2528305053711,309633,38.1794982303081,..,..,..,..,..,..,..,..,36.617821113145,21.4036536132918,..,1998.72409994511,4.02769060426921,..,37.7815184393932,59.5150542561539,..,..,..,..,..,17.8813987717374,..,..,..,..,..,..
2007,YR2007,Netherlands,NLD,100,259827,63.6951038290764,..,..,..,..,..,..,..,..,184.207539786068,114.462725019567,..,7157.37857667485,33.3614909890655,..,113.906986120206,116.828827623775,..,78.1,0,9,46.4422733761599,44.8553636699361,514,..,5.5,8,180,1.1
2007,YR2007,Nigeria,NGA,50.1309194284432,16936,4.47412301012132,..,4.33333333333333,3.5,3,4,3.2,2.5,..,19.1998347226381,25.2488241517608,..,138.836314553149,0.0366036670708455,40.9,51.0026741578706,27.5894222518824,3.7,..,..,..,94.7886647454371,1.07888000783297,..,12.1,..,..,..,..
2007,YR2007,New Zealand,NZL,100,219243,69.6451131855577,..,..,..,..,..,..,..,..,137.987821709907,134.608966742665,..,9640.60798333254,20.1509466588837,..,34.5812358412811,100.426538056403,..,100,0,8,66.3992029462522,41.2665175421335,216,..,1,12,172,1.3
2007,YR2007,Norway,NOR,100,..,59.7839767872209,..,..,..,..,..,..,..,..,114.294269820921,107.48060633953,..,24855.00046399,30.8765611333727,..,88.4904434507743,106.737832990935,..,100,0,4,55.6993705362547,42.125302564937,430,..,3,8,87,0.9
2007,YR2007,Pakistan,PAK,89.2,51029,2.7584161915236,31.8080450653489,3.83333333333333,4.5,2,3.5,3.1,3,..,45.4646460426681,27.843209788625,..,480.986524955247,0.0281620173776606,47.9,45.7492944137234,39.2038583404559,2.9,..,..,..,37.8236666002555,2.99764039803815,..,10.2,..,..,..,..
2007,YR2007,Peru,PER,81.988131,61958,16.3534809238814,107.007025210485,..,..,..,..,..,..,..,16.877734196868,21.4163830604557,..,968.128766957894,2.0154227638173,..,67.9121108782488,54.4919145996688,..,33,20.7,9,43.5734615514032,10.0531465262942,468,..,34,74.5,424,3.1
2007,YR2007,Poland,POL,100,89289,35.9850024695358,..,..,..,..,..,..,..,..,47.8027627030873,37.1141078052046,..,3661.64610383478,10.8897683082141,..,49.3214117134906,107.981273473219,..,51.5,0,41,28.0693685658007,27.3693779883085,830,..,195,45,420,3
2007,YR2007,Qatar,QAT,100,62689,51.0080618844266,337.840049562164,..,..,..,..,..,..,..,50.7249600209545,41.5768407593261,..,15192.920841974,7.36975184783879,..,119.813998731699,106.268571904108,..,0,0,3,93.4003202883371,19.9530443422467,570,..,13,7.2,36,2.8
2007,YR2007,Philippines,PHL,80.7240829467773,65212,12.5162492577716,..,..,..,..,..,..,..,..,48.3457743765861,28.8641381683292,..,582.382881439621,0.555640730360074,..,68.8623436165901,64.220599956391,..,5.5,0,47,45.7596669389295,4.41250756354131,962,..,35,47,195,5.7
2007,YR2007,Russian Federation,RUS,100,467670,45.0168394171674,..,..,..,..,..,..,..,..,23.9169862395669,37.7835927513347,..,6286.0505362386,3.4229794896047,..,..,119.594711963331,..,..,..,..,11.3921750349816,31.5879630772563,..,..,..,..,..,..
2007,YR2007,Saudi Arabia,SAU,100,150521,44.0023686493128,146.357373319351,..,..,..,..,..,..,..,16.1031133666533,37.071588765142,..,6923.85000512225,2.46753508524222,..,..,112.463805167704,..,16.1,0,14,..,15.8241325862727,635,..,8,27.3,79,..
2007,YR2007,Singapore,SGP,100,87564,51.9572361212049,871.603771987041,..,..,..,..,..,..,..,68.5994238521098,85.8073259408855,..,8706.57906694396,19.566709378159,..,299.573713629651,125.178340202108,..,42.7,0,5,42.7276107662824,39.3404962421775,120,..,20,5,49,0.8
2007,YR2007,Spain,ESP,100,657606,157.355866181695,..,..,..,..,..,..,..,..,199.817543742777,167.129376475171,..,6054.37443809592,17.7464096574475,..,121.664525284163,106.671854152604,..,8.3,44.9,9,56.4144409285035,44.482901188967,515,..,13,60,298,1.5
2007,YR2007,Sweden,SWE,100,..,40.6882972405879,..,..,..,..,..,..,..,..,129.733007021725,111.761200077766,..,15257.9357531603,30.3418560437609,..,..,110.406894153085,..,100,0,6,21.9292858863892,60.0224178274002,553,..,15,16,122,2
2007,YR2007,Switzerland,CHE,100,139124,93.2052893673521,..,..,..,..,..,..,..,..,167.243816092212,157.069770396281,..,8163.29557600551,31.4877681718247,..,265.601600465189,108.577980037453,..,24,0,19,36.6056617232403,65.1713053799833,447,..,16,18,63,3
2007,YR2007,Thailand,THA,94.4228439331055,129703,47.2492422197352,205.232695116854,..,..,..,..,..,..,..,123.591035120617,106.362480756364,..,2079.82054400431,1.95381672940118,..,74.9704772475413,80.0264398178036,..,27.9,0,33,44.7370357728709,10.6110487832162,479,..,7,35,264,2.7
2007,YR2007,Turkey,TUR,98.2698516845703,197132,37.4389085455608,689.395599965133,..,..,..,..,..,..,..,47.1768542607302,28.2470561868879,..,2347.11755477919,6.83037746833817,..,42.104679476049,89.04917851604,..,27,10.3,11,..,26.1518923418862,420,..,7,7,223,3.3
2007,YR2007,Ukraine,UKR,99.8,30029,52.4269549661134,..,..,..,..,..,..,..,..,61.0528833691946,58.1697954346157,..,3528.9248290935,1.72464510306964,..,..,119.08760668951,..,0,0,147,28.5869155354449,27.8225439356035,387,..,113,28,2085,2.9
2007,YR2007,United Arab Emirates,ARE,100,..,40.2351359339275,..,..,..,..,..,..,..,..,60.2023655058029,56.0379730932425,..,11688.3217872998,6.28384827633446,..,48.9325845283505,127.918965822186,..,0,1.4,14,..,22.9236869809683,537,..,10,18.2,12,3.2
2007,YR2007,United Kingdom,GBR,100,1044883,125.816614017479,58.2939476062457,..,..,..,..,..,..,..,171.554929339143,171.256926976731,..,6102.39676772278,25.4108709549153,..,125.114241676987,120.225708324364,..,84.6,0,8,51.9583340659451,54.4856879448653,404,..,41.5,10.5,105,1
2007,YR2007,United States,USA,100,9815504,173.812450854528,..,..,..,..,..,..,..,..,235.909626266845,206.302776973011,..,13657.4528282523,23.8540089673761,..,137.607280609022,82.9354629527902,..,..,..,..,92.5916045200782,52.7014949591257,..,..,..,..,..,..
2007,YR2007,Vietnam,VNM,94.0468673706055,60218,7.68548437198852,..,4.33333333333333,3,4.5,4.5,4,3.5,..,88.2348375681461,85.63968738395,..,724.104050327869,1.50671460883676,..,..,52.4208440161375,..,0,9.2,32,41.8237142468664,12.9999654207221,400,..,67.5,37,1050,5
2007,YR2007,"Hong Kong SAR, China",HKG,100,141372,..,..,..,..,..,..,..,..,..,122.699639195617,136.679742857212,..,5907.34930526438,27.5271776907012,..,1254.46531470938,155.856817170714,..,64.7,0,4,..,61.0159867575032,236,..,27.5,11,78,1.1
2007,YR2007,Kazakhstan,KAZ,99.3341522216797,19138,37.1201872242062,..,..,..,..,..,..,..,..,60.5287500055136,58.9414877494153,..,4487.28613026757,1.70673531399303,..,39.4635619100197,77.7880175022907,..,13.7,0,7,..,20.4332268293969,390,..,52,27,261,1.5
2007,YR2007,Morocco,MAR,84.3846054077148,68847,14.2421876948866,..,..,..,..,..,..,..,..,86.052292131626,55.5544935434842,..,715.848497597234,1.52873188750063,13.4,..,64.1432662860657,..,0,2.3,28,37.9557907395403,7.66597105779017,510,3.4,77,12,358,1.8
2007,YR2007,Czech Republic,CZE,100,75830,38.1000116153622,..,..,..,..,..,..,..,..,51.4205686962142,38.877591490051,..,6518.21741269978,14.4518666672589,..,36.4182550662649,127.73158065795,..,53,4.2,12,39.5802171637275,23.2004446252848,653,..,124,17,759,6.5
2007,YR2007,Hungary,HUN,100,51003,50.3419733498976,..,..,..,..,..,..,..,..,74.8027217374435,53.3016918394839,..,3976.51897714548,14.5104488907347,..,33.0320826580884,110.036455917749,..,6.9,0,14,36.8611279611949,32.4288871173428,545,..,62.5,17,340,2
2007,YR2007,Portugal,PRT,100,138093,176.919892103967,385.399377005433,..,..,..,..,..,..,..,162.963310225322,142.248388630941,..,4890.56018781815,14.3653129033351,..,55.0605427458773,126.785153883493,..,11.3,67.1,7,38.383464589628,39.5461198932844,577,..,42,6.5,328,2
2007,YR2007,Romania,ROU,100,51222,42.2755699974998,..,..,..,..,..,..,..,..,33.6988952566443,33.7393627730029,..,2529.90688781899,9.28023245361274,..,17.4168167047804,96.9760998123655,..,10.9,4.1,108,35.4004998379411,20.9924733711474,537,..,72,8,204,3.3
2007,YR2007,South Africa,ZAF,82,152550,30.4668485069541,..,..,..,..,..,..,..,..,192.660051884467,160.124784843962,..,4777.05886007069,0.757709680969947,15.1,276.954016701952,84.791321441875,1.8,52.1,0,11,57.0410159772838,9.78608111771238,600,36.2,23,53,346,2
2007,YR2007,"Egypt, Arab Rep.",EGY,98.8195953369141,51440,5.30048784637876,50.9596103199248,..,..,..,..,..,..,..,84.1463983837943,45.5152215665951,..,1401.19247014981,0.600262118682927,6.5,106.74041998899,37.8359471378776,..,0,1.7,36,51.2001238566656,14.1177229241246,1010,80.1,194,13.5,711,4.2
2006,YR2006,Algeria,DZA,98.7744140625,44822,2.37363151769131,23.0644616705031,..,..,..,..,..,..,..,3.64820200338359,12.1170982673364,..,858.934010580582,0.50328742907903,..,..,62.164742850469,..,0,0.2,39,65.1589718425724,8.41170036694094,630,..,74,24,451,1.3
2006,YR2006,Argentina,ARG,97.1672210693359,74162,25.4042780983756,220.863765469582,..,..,..,..,..,..,..,28.168600324333,11.9102616607561,..,2357.95291526127,4.00343133995924,19.1,22.0333391526542,79.6543836290654,4.4,100,25.4,19,25.0256777349364,23.9131937220685,590,175.8,51,29,453,2.4
2006,YR2006,Australia,AUS,100,352909,154.701030342575,..,..,..,..,..,..,..,..,118.352639643387,114.042581395869,..,10490.48454191,18.9563268587918,..,146.992062155689,96.0453894178784,..,100,0,12,71.8511691637645,48.3143305067668,395,..,4.5,3,107,1
2006,YR2006,Austria,AUT,100,149512,108.335942981467,..,..,..,..,..,..,..,..,125.660297258148,94.4376064246562,..,8244.40195190479,17.2848015054193,..,57.3723624191145,112.025309198182,..,39.9,1.2,12,46.8488345939803,43.5137635663663,397,..,31.5,25,170,1.1
2006,YR2006,Belgium,BEL,100,158016,83.1154267171302,..,..,..,..,..,..,..,..,106.000359392779,65.5291813773315,..,8683.67128500132,23.0855457666023,..,96.6703688621974,92.7285924181278,..,0,56.2,11,58.8225206367817,44.5197059352797,505,..,132,27,156,0.9
2006,YR2006,Bangladesh,BGD,50.5251024590164,7971,0.343937349122892,88.4928495477228,4,3,4,4,3.6,2.5,..,50.1045569851636,31.1657016961389,..,190.915464451173,..,..,5.36112381627573,13.1603808772115,..,..,..,..,18.8411185694827,0.780089131580839,..,..,..,..,..,..
2006,YR2006,Brazil,BRA,97.594314,560838,106.780901736868,..,..,..,..,..,..,..,..,82.9100895832395,35.4251664045954,..,2063.09731659316,2.52206029728884,..,64.1225722243061,52.8635235870118,..,..,..,..,41.515629848491,20.5278582445686,..,..,..,..,..,..
2006,YR2006,Canada,CAN,100,1042100,206.479197631492,..,..,..,..,..,..,..,..,213.466632377411,188.753646645539,..,16508.6786342429,24.6404686369627,..,129.290591539646,57.4324478519739,..,100,0,9,75.8272178448785,55.8607143291462,570,..,6.5,3.5,119,0.8
2006,YR2006,China,CHN,98.0668106079102,1542564,9.56675251713277,..,..,..,..,..,..,..,..,131.580293857395,109.15838719718,..,2039.0146603408,3.82580891370278,..,41.6206404464261,34.6866420099891,..,..,..,..,28.4411147616867,27.6695368441408,..,..,..,..,..,..
2006,YR2006,Colombia,COL,95.4662399291992,175006,..,134.874702619222,..,..,..,..,..,..,..,51.6835328571209,33.3623849832794,..,947.127094199566,1.43279720589523,12,34.5680973597695,67.8960300916225,2.4,28.3,0,70,..,17.9310494760415,1346,28.2,23,42,456,3
2006,YR2006,Denmark,DNK,100,..,69.8902028228809,..,..,..,..,..,..,..,..,194.825710651148,169.04449966117,..,6824.74593877224,31.8739974611993,..,..,107.05056276258,..,11.5,0,10,45.2043293225592,56.9141724845219,380,..,42,6.5,135,3
2006,YR2006,Ethiopia,ETH,18.576078414917,33644,0.030502048705296,1.19619649776415,3.5,3,3,3,3.6,3,..,46.8281708743149,23.6609930170592,..,37.3110246379711,0.000331005351139037,12.4,..,1.09916604533411,..,0,0.1,30,18.8489891248814,0.919517646827411,690,11.3,54,19,212,3
2006,YR2006,Finland,FIN,100,114699,38.2745961026794,..,..,..,..,..,..,..,..,93.2560510734935,73.5189497954975,..,17215.0372901645,27.0768554467302,..,..,107.435808525515,..,14.9,0,20,35.7013635749966,36.1908984627395,235,..,14,14,269,0.9
2006,YR2006,France,FRA,100,805731,92.1014985337213,..,..,..,..,..,..,..,..,127.01840921007,84.2600523442078,..,7540.29529789679,20.637124249613,..,104.729509973319,83.8765724949655,..,0,12.3,21,47.9347719246933,55.404127528758,390,..,182,7,132,1.9
2006,YR2006,Germany,DEU,100,1084821,..,..,..,..,..,..,..,..,..,127.361704794735,101.721926250914,..,7212.43744768757,18.3678380690846,..,54.5425153104356,105.042468972387,..,93.9,0.5,12,41.1206973159056,66.715433522835,394,..,52,22,196,1.2
2006,YR2006,Greece,GRC,100,133226,71.1874126240208,..,..,..,..,..,..,..,..,107.523324070151,76.2773358206278,..,5434.57646854069,4.30540526000616,..,73.4295703486082,96.8343656322511,..,37.5,0,19,36.9885358513107,54.4190860207941,819,..,24,38,264,2
2006,YR2006,India,IND,67.9,453921,2.74120434697722,..,4.16666666666667,4,3.5,4.5,3.7,3.5,..,62.7799008009891,44.5731705624783,..,510.751617949053,0.197938390933983,47.5,88.9779280874663,14.2902912237339,..,..,..,..,47.4727145246583,3.50867312972978,..,..,..,..,..,..
2006,YR2006,Iraq,IRQ,97.6221115649303,..,..,..,..,..,..,..,..,..,..,-3.6649596775346,2.26399132037921,..,972.997531366263,9.38698917088046E-05,..,..,33.7403447595617,..,0,0,15,..,4.50399293636286,520,..,51,29.5,312,..
2006,YR2006,Ireland,IRL,100,350204,89.5083055710182,..,..,..,..,..,..,..,..,172.592418253904,144.509014225112,..,6351.09911079465,13.0525611323219,..,70.3488435651744,108.987491198758,..,100,0,9,49.5755449357772,50.5800337874735,515,..,36.5,13,76,0.4
2006,YR2006,Indonesia,IDN,90.62,357414,10.5024893098004,..,4.33333333333333,3.5,3.5,4.5,..,2.5,..,41.6593586903631,24.6060340355545,..,514.866540767666,0.0845668815317307,..,38.0958839375212,27.7599695980914,..,..,..,..,..,6.44833316264804,..,..,..,..,..,..
2006,YR2006,Israel,ISR,100,36257,76.8983150394961,867.518451951637,..,..,..,..,..,..,..,83.8005347728208,74.9387301425413,..,6711.22956746105,21.0356123591106,..,105.04317672569,124.404182193569,..,100,0,34,49.394009874944,44.4790399589295,890,..,144,19,230,3
2006,YR2006,Japan,JPN,100,670252,124.11517598862,..,..,..,..,..,..,..,..,290.517608130345,168.195484521404,..,8542.47813912744,20.5857281501979,..,101.847342966681,77.7261332084184,..,..,..,..,59.0806921889528,43.6250828194506,..,..,..,..,..,..
2006,YR2006,"Korea, Rep.",KOR,100,223735,218.244522839843,..,..,..,..,..,..,..,..,138.512615746563,127.221307677641,..,8039.7962834858,28.7196141103605,..,82.4675209562006,82.2096744621143,..,76.6,0,15,43.7298026792848,45.8760534765275,230,..,9.5,17,290,1.5
2006,YR2006,Italy,ITA,100,447749,79.9391772021982,426.993114844256,..,..,..,..,..,..,..,108.617881327506,75.9780568397236,..,5833.46729676,14.3829398132213,..,52.8408499487947,136.117431133776,..,67.8,9.9,14,54.8065443612534,45.5152312541519,1210,..,25,13,340,1.8
2006,YR2006,Kuwait,KWT,100,20673,40.1846131711111,206.227434794142,..,..,..,..,..,..,..,59.9075497115711,49.9532948761452,..,17738.9244246943,1.26195810467354,..,105.428379850696,49.6190569134692,..,16.1,10.9,12,28.6713286713287,21.7469874956778,566,..,57,35.4,98,4.2
2006,YR2006,Malaysia,MYS,98.2416687011719,163665,28.2797997707129,329.026291417327,..,..,..,..,..,..,..,114.576565470095,103.664004078712,..,3072.41942434326,2.87259970579377,..,144.802693337444,74.4493769518665,..,0,42.2,35,66.1971144728612,16.6086753429123,600,..,146,37.5,190,2.3
2006,YR2006,Mexico,MEX,99.11416,317856,34.2106602345778,..,..,..,..,..,..,..,..,34.043445286514,19.1963430344542,..,1974.4691135657,2.74315084737292,23.6,35.7135252940157,50.3172535704515,2.1,..,..,..,..,18.0405758880056,..,11.2,..,..,..,..
2006,YR2006,Netherlands,NLD,100,250811,60.7208437270343,..,..,..,..,..,..,..,..,165.740523331699,114.56306153878,..,7025.83447881547,31.5822985845325,..,107.279103047589,105.205391995315,..,75.4,0,20,45.5013240727526,45.3156897759653,514,..,5.5,8,250,1.1
2006,YR2006,Nigeria,NGA,48.2747764587402,16045,1.77902456432455,..,4,3,3,4,3.1,2.5,..,4.90940557222222,13.1833359115919,..,111.693028039711,..,..,22.5748216201289,22.6641007865604,..,..,..,..,92.6320461606746,1.18359409835048,..,..,..,..,..,..
2006,YR2006,New Zealand,NZL,100,220990,69.4566198790984,..,..,..,..,..,..,..,..,134.126330467995,129.274455006043,..,9700.09080915739,11.2329030890961,..,40.1550073986706,90.8352936763916,..,100,0,8,67.4264318301616,42.0850437311585,216,..,1,12,172,1.3
2006,YR2006,Norway,NOR,100,..,59.929796477536,..,..,..,..,..,..,..,..,103.692346721365,97.5738857551442,..,24099.9322630596,26.6320855454765,..,81.3061049108207,104.19094941869,..,100,0,4,57.822065524551,43.9765935455707,430,..,1,7,87,0.9
2006,YR2006,Pakistan,PAK,83.8504943847656,51296,1.89105540996459,26.9560712828897,4,4.5,2,4,3.1,3,..,42.1963301591011,26.8499883157095,..,486.791369546511,0.0169395401388772,..,32.7153951574458,21.9655483580457,..,..,..,..,37.8236666002555,3.3355903048438,..,..,..,..,..,..
2006,YR2006,Peru,PER,80.157275,56072,13.6130445529928,89.9526784146322,..,..,..,..,..,..,..,15.1710470450727,17.7551629424916,..,887.622529762492,1.73488361908704,11.5,45.1490504997054,32.6297612617757,2.5,28.6,19.2,9,40.5049472038274,9.15648346200622,468,81.1,34,74.5,424,3.1
2006,YR2006,Poland,POL,100,83451,31.0890814834323,..,..,..,..,..,..,..,..,42.8568624371859,31.2023286073223,..,3584.96218806785,7.5927838778274,..,43.1760737818557,95.8384483924743,..,38.1,0,41,26.001990655883,29.9303675570999,980,..,195,45,420,3
